roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.0180223,-0.018085102,-6.279923e-05,0.17293158173561096,0.8646348118782043,0.9715752808944038,0.7982521057128906,False
1,lh_GPe,-0.045282323,-0.04468635,0.00059596804,-1.1980836391448975,0.24642246961593628,0.6571265856424967,0.2934989929199219,False
2,lh_GPi,-0.007885598,-0.007440934,0.00044466511,-1.2045458555221558,0.24397866427898407,0.6571265856424967,0.25792694091796875,False
3,lh_Pu,-0.0047711194,-0.0043933806,0.00037773894,-0.8761705160140991,0.3924800753593445,0.8145582165036882,0.5152778625488281,False
4,lh_STH,-0.019897508,-0.019925535,-2.8024182e-05,0.08768782019615173,0.9310929775238037,0.9715752808944038,0.9843215942382812,False
5,lh_cerebellum_dentate,-0.00649788,-0.005982631,0.0005152506,-1.3373713493347168,0.19775675237178802,0.6571265856424967,0.156402587890625,False
6,lh_cerebellum_motor,-0.005384609,-0.0058748587,-0.000490249,1.4618090391159058,0.16103306412696838,0.6571265856424967,0.37359619140625,False
7,lh_paracentral_smooth3mm,0.005568062,0.00551097,-5.7092082e-05,0.1688685268163681,0.8677831292152405,0.9715752808944038,1.0,False
8,lh_postcentral_smooth3mm,0.03949688,0.039908618,0.00041173556,-1.5759981870651245,0.132438525557518,0.6571265856424967,0.156402587890625,False
9,lh_precentral_smooth3mm,0.065883555,0.06535182,-0.0005317326,0.7502031922340393,0.46282634139060974,0.8145582165036882,0.5412178039550781,False
10,lh_superiorfrontal_smooth3mm,0.008686287,0.008481556,-0.00020473232,0.5110400915145874,0.6155340075492859,0.8689891871284036,0.7982521057128906,False
11,lh_vim,0.010748084,0.0109822,0.00023411587,-0.6201985478401184,0.5428997278213501,0.8686395645141601,0.8287849426269531,False
12,lh_zi,0.0043817596,0.0042477013,-0.00013405812,0.5489420890808105,0.589790403842926,0.8689891871284036,0.5948867797851562,False
13,rh_Ca,-0.011518863,-0.011470336,4.852556e-05,-0.13311587274074554,0.8955785632133484,0.9715752808944038,0.9843215942382812,False
14,rh_GPe,0.019094491,0.019157613,6.312024e-05,-0.17318542301654816,0.8644382357597351,0.9715752808944038,0.6225624084472656,False
15,rh_GPi,-0.01903639,-0.01799976,0.0010366328,-3.3034355640411377,0.003951226361095905,0.09482943266630173,0.0033416748046875,False
16,rh_Pu,0.0055228635,0.0055550244,3.2160995e-05,-0.1425483375787735,0.8882303833961487,0.9715752808944038,0.8595733642578125,False
17,rh_STH,-0.06780579,-0.06696713,0.00083864835,-1.9462261199951172,0.06740958988666534,0.6571265856424967,0.08742904663085938,False
18,rh_cerebellum_dentate,0.027632905,0.028059006,0.00042609908,-1.0417163372039795,0.3113337755203247,0.7472010612487793,0.3954620361328125,False
19,rh_cerebellum_motor,-0.04989154,-0.0495691,0.00032244407,-0.7627981305122375,0.4554646909236908,0.8145582165036882,0.4653167724609375,False
20,rh_paracentral_smooth3mm,0.031185612,0.03052959,-0.0006560202,1.440674066543579,0.16684596240520477,0.6571265856424967,0.25792694091796875,False
21,rh_postcentral_smooth3mm,0.022314733,0.021880938,-0.0004337931,1.3464959859848022,0.1948545128107071,0.6571265856424967,0.1956329345703125,False
22,rh_precentral_smooth3mm,0.012463222,0.0121367695,-0.00032645342,0.7293716669082642,0.4751589596271515,0.8145582165036882,0.7982521057128906,False
23,rh_superiorfrontal_smooth3mm,0.011122428,0.011111098,-1.1328118e-05,0.02219768613576889,0.9825344681739807,0.9825344681739807,0.9843215942382812,False
