coord_index,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,0.0013465633,-0.0012304503,-0.0025770136,-1.854892611503601,0.08006685227155685,0.5124278545379639,0.168792724609375,False
1,0.25921836,0.26025644,0.0010380886,0.5193501114845276,0.6098438501358032,0.8126713739682551,0.48996734619140625,False
2,0.0009535786,0.00085768924,-9.588951e-05,-0.10157414525747299,0.9202176332473755,0.9679136978952508,0.8905677795410156,False
3,-2.6995047e-05,0.0013749524,0.0014019477,1.373358964920044,0.18650679290294647,0.5490621231697701,0.21011734008789062,False
4,0.0015336135,0.00077130867,-0.00076230493,-0.5077069401741028,0.6178233623504639,0.8126713739682551,0.2753410339355469,False
5,-0.003280903,-0.0022177116,0.0010631909,0.6952782869338989,0.49575942754745483,0.8126713739682551,1.0,False
6,0.0020461027,0.0013081611,-0.0007379417,-0.5535486936569214,0.5866984724998474,0.8126713739682551,0.4653167724609375,False
7,0.0053719804,0.0050184242,-0.00035355642,-0.287769079208374,0.7768104076385498,0.909436574796351,0.6225624084472656,False
8,-0.0056890636,-0.007773835,-0.0020847716,-1.4836411476135254,0.1552036702632904,0.5490621231697701,0.12318801879882812,False
9,-0.0011829631,0.0005215981,0.0017045615,1.471567153930664,0.15840566158294678,0.5490621231697701,0.2753410339355469,False
10,0.0018992459,0.0025738282,0.00067458185,0.5564573407173157,0.5847503542900085,0.8126713739682551,0.6794281005859375,False
11,0.31681308,0.3174787,0.00066551723,0.3023921847343445,0.7658193707466125,0.907637772736726,0.8905677795410156,False
12,-0.18736155,-0.18721834,0.00014321036,0.05960068851709366,0.9531303644180298,0.9679136978952508,0.9529838562011719,False
13,0.0014634251,0.0009300934,-0.00053333177,-0.45590054988861084,0.6539134979248047,0.8354566280658429,0.9217147827148438,False
14,-0.003076217,-0.0016222615,0.0014539553,1.1487587690353394,0.2656925916671753,0.6220209875772166,0.4413337707519531,False
15,0.26835492,0.2708603,0.0025054233,1.2728748321533203,0.2192581295967102,0.5539152747706363,0.25792694091796875,False
16,0.0025606882,0.004170584,0.0016098963,1.2985581159591675,0.21048660576343536,0.5490621231697701,0.3320655822753906,False
17,0.0027725406,0.0002998223,-0.0024727187,-1.9466444253921509,0.06735600531101227,0.4973981930659368,0.104156494140625,False
18,0.001487888,0.0003598709,-0.001128017,-0.8561924695968628,0.4031454622745514,0.7588620466344497,0.3524589538574219,False
19,0.005082286,0.0044537834,-0.00062850217,-0.5074952840805054,0.6179688572883606,0.8126713739682551,0.8287849426269531,False
20,-0.00045067078,-0.00039312872,5.7542107e-05,0.0960768610239029,0.9245210886001587,0.9679136978952508,0.9843215942382812,False
21,-0.0017126426,-0.0052037733,-0.0034911304,-2.734511137008667,0.013614606112241745,0.4973981930659368,0.01082611083984375,False
22,0.25368962,0.25446892,0.0007792766,0.34309837222099304,0.73549884557724,0.8937707490558866,0.8905677795410156,False
23,-0.0013734591,-0.0012096405,0.00016381855,0.14874467253684998,0.883408784866333,0.9637186743996361,0.4413337707519531,False
24,-0.0002511152,0.00029285077,0.000543966,0.6221497654914856,0.5416445732116699,0.8126713739682551,0.4180412292480469,False
25,0.0036722892,0.0018445806,-0.0018277082,-1.099988579750061,0.28583139181137085,0.6236321275884456,0.025821685791015625,False
26,-0.0010655612,0.00046388767,0.0015294487,1.295199990272522,0.21161769330501556,0.5490621231697701,0.21011734008789062,False
27,0.0072655207,0.0058392915,-0.0014262303,-1.200213074684143,0.24561525881290436,0.6045914063086877,0.5677604675292969,False
28,0.0020047668,0.0028294295,0.0008246629,0.5409960150718689,0.595142662525177,0.8126713739682551,0.5412178039550781,False
