roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.019736394,-0.019258555,0.00047783268,-0.8729578852653503,0.39418256282806396,0.5526378949483236,0.22532272338867188,False
1,lh_GPe,-0.026910324,-0.026078032,0.0008322912,-1.3092684745788574,0.20691116154193878,0.38198983669281006,0.156402587890625,False
2,lh_GPi,0.013617136,0.014157039,0.000539904,-1.1563647985458374,0.26264965534210205,0.45025655201503206,0.18186569213867188,False
3,lh_Pu,-0.03034518,-0.02923798,0.0011071975,-1.949676752090454,0.06696850061416626,0.23467277629034858,0.040130615234375,False
4,lh_STH,-0.028756233,-0.028234527,0.0005217097,-0.9429882168769836,0.35817229747772217,0.5526378949483236,0.1956329345703125,False
5,lh_cerebellum_dentate,-0.008153353,-0.007892873,0.0002604791,-0.7100973129272461,0.48674213886260986,0.5883499860763549,0.1336212158203125,False
6,lh_cerebellum_motor,0.0069189393,0.0077860802,0.00086714095,-1.938197135925293,0.06844622641801834,0.23467277629034858,0.05457305908203125,False
7,lh_paracentral_smooth3mm,0.016993405,0.01785464,0.00086123357,-1.6508575677871704,0.11610683053731918,0.3096182147661845,0.06628799438476562,False
8,lh_postcentral_smooth3mm,0.040007774,0.041809283,0.0018015092,-3.7453441619873047,0.0014812300214543939,0.03554952051490545,0.002838134765625,True
9,lh_precentral_smooth3mm,0.050370377,0.051585197,0.0012148146,-2.527688980102539,0.02105836011469364,0.18546274304389954,0.02298736572265625,False
10,lh_superiorfrontal_smooth3mm,-0.0014580849,-0.0010769636,0.00038112135,-0.835337221622467,0.4144784212112427,0.5526378949483236,0.1956329345703125,False
11,lh_vim,0.01067518,0.011040722,0.00036554088,-0.9075670838356018,0.37609732151031494,0.5526378949483236,0.24125289916992188,False
12,lh_zi,0.010063827,0.010776522,0.000712694,-1.564599633216858,0.13508747518062592,0.31632283329963684,0.104156494140625,False
13,rh_Ca,-0.010416932,-0.010204025,0.00021290855,-0.39298495650291443,0.6989457607269287,0.6989457607269287,0.5152778625488281,False
14,rh_GPe,-0.0010672732,-0.00048476277,0.00058251043,-1.4724812507629395,0.15816141664981842,0.31632283329963684,0.12318801879882812,False
15,rh_GPi,-0.0233496,-0.022932714,0.00041688664,-0.7042449712753296,0.49029165506362915,0.5883499860763549,0.3320655822753906,False
16,rh_Pu,-0.0052102865,-0.004095881,0.0011144063,-2.481473922729492,0.023182842880487442,0.18546274304389954,0.012359619140625,False
17,rh_STH,-0.060251366,-0.059914827,0.0003365343,-0.5757046341896057,0.5719426274299622,0.6113621048305345,0.4653167724609375,False
18,rh_cerebellum_dentate,0.007514602,0.0077664494,0.00025184677,-0.5547571182250977,0.585888683795929,0.6113621048305345,0.3954620361328125,False
19,rh_cerebellum_motor,-0.04872608,-0.04829633,0.0004297585,-0.6366194486618042,0.5323857665061951,0.6084408760070801,0.312408447265625,False
20,rh_paracentral_smooth3mm,0.020338861,0.021087835,0.0007489709,-1.6695023775100708,0.11231662333011627,0.3096182147661845,0.1956329345703125,False
21,rh_postcentral_smooth3mm,0.015526409,0.016198244,0.000671836,-2.0150914192199707,0.05907947197556496,0.23467277629034858,0.12318801879882812,False
22,rh_precentral_smooth3mm,0.027283875,0.028020268,0.0007363999,-1.9443068504333496,0.06765610724687576,0.23467277629034858,0.104156494140625,False
23,rh_superiorfrontal_smooth3mm,-0.0041945865,-0.0035320027,0.00066258444,-1.5155065059661865,0.14700834453105927,0.31632283329963684,0.12318801879882812,False
