epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,1576.091384,1750.909158,0.005080,0.221403,0.693353,175.019024,194.135433,0.004542,0.249905,0.681423,1.00e-04
2,1.000,1.000,397.379700,441.174381,0.005112,0.275459,0.702526,145.792370,161.592999,0.005128,0.317257,0.685275,1.00e-04
3,1.000,1.000,252.413479,279.996837,0.005246,0.380140,0.694849,118.122063,130.704901,0.005255,0.460683,0.683121,1.00e-04
4,1.000,1.000,189.582140,210.010454,0.005262,0.553742,0.696293,98.383160,108.572451,0.005284,0.661029,0.682724,1.00e-04
5,1.000,1.000,156.974001,173.572837,0.005256,0.759888,0.698231,85.614567,94.180336,0.005276,0.865933,0.681795,1.00e-04
6,1.000,1.000,137.844059,152.116237,0.005263,0.961341,0.695059,77.208868,84.655075,0.005323,1.051352,0.682972,1.00e-04
7,1.000,1.000,121.114117,133.364373,0.005319,1.124528,0.693226,69.449936,75.891367,0.005403,1.193865,0.683659,1.00e-04
8,1.000,1.000,108.104861,118.778320,0.005385,1.255821,0.692909,63.732030,69.416838,0.005454,1.315025,0.684478,1.00e-04
9,1.000,1.000,97.108581,106.454374,0.005450,1.361747,0.691689,59.177131,64.261231,0.005528,1.409559,0.684446,1.00e-04
10,1.000,1.000,90.959939,99.533898,0.005505,1.449747,0.697067,56.370651,61.057115,0.005566,1.495367,0.684087,1.00e-04
11,1.000,1.000,81.874814,89.375021,0.005555,1.514579,0.691772,53.516356,57.843713,0.005628,1.537263,0.684128,1.00e-04
12,1.000,1.000,77.638226,84.620667,0.005628,1.561006,0.696566,50.434477,54.370047,0.005695,1.586517,0.684449,1.00e-04
13,1.000,1.000,71.393825,77.639091,0.005685,1.604634,0.693582,47.487874,51.061559,0.005758,1.620934,0.684478,1.00e-04
14,1.000,1.000,69.134098,75.096992,0.005747,1.635724,0.694834,46.140661,49.535694,0.005813,1.649789,0.684954,1.00e-04
15,1.000,1.000,65.407583,70.929595,0.005809,1.662413,0.695488,44.463421,47.641364,0.005871,1.680353,0.685914,1.00e-04
16,1.000,1.000,61.565714,66.635919,0.005874,1.687488,0.693616,42.815201,45.790756,0.005941,1.699507,0.686191,1.00e-04
17,1.000,1.000,57.353783,61.938360,0.005921,1.705272,0.691865,41.391983,44.195773,0.005982,1.713104,0.686107,1.00e-04
18,1.000,1.000,55.827007,60.228077,0.005978,1.718955,0.692999,39.993916,42.626416,0.006058,1.728924,0.686589,1.00e-04
19,1.000,1.000,52.209870,56.192023,0.006048,1.736063,0.691509,39.579115,42.148485,0.006102,1.745957,0.686259,1.00e-04
20,1.000,1.000,50.577459,54.364188,0.006099,1.749946,0.692502,37.648805,39.993260,0.006166,1.756350,0.686073,1.00e-04
21,1.000,1.000,48.346855,51.876219,0.006155,1.759484,0.691842,36.570437,38.787022,0.006222,1.764313,0.686365,1.00e-04
22,1.000,1.000,46.294595,49.587233,0.006217,1.768208,0.691046,35.552060,37.648938,0.006279,1.770847,0.686030,1.00e-04
23,1.000,1.000,44.814582,47.936568,0.006271,1.774415,0.690544,34.581961,36.564103,0.006332,1.777751,0.685925,1.00e-04
24,1.000,1.000,42.152439,44.974573,0.006317,1.778506,0.689842,33.799958,35.688433,0.006389,1.784488,0.685791,1.00e-04
25,1.000,1.000,41.038524,43.731653,0.006387,1.783751,0.689139,32.464661,34.201918,0.006449,1.787222,0.686303,1.00e-04
26,1.000,1.000,39.295474,41.791598,0.006441,1.786470,0.694174,32.116337,33.811613,0.006503,1.790352,0.687169,1.00e-04
27,1.000,1.000,38.644597,41.068986,0.006499,1.785956,0.693012,30.930479,32.499238,0.006559,1.785195,0.685890,1.00e-04
28,1.000,1.000,37.103293,39.361724,0.006552,1.780311,0.695656,30.250067,31.747881,0.006614,1.780592,0.684892,1.00e-04
29,1.000,1.000,35.647307,37.748191,0.006605,1.776680,0.689785,29.874370,31.334833,0.006665,1.776211,0.684331,1.00e-04
30,1.000,1.000,34.603934,36.590180,0.006662,1.775377,0.689372,28.747097,30.083056,0.006722,1.775484,0.683613,1.00e-04
31,1.000,1.000,33.466382,35.326760,0.006715,1.774286,0.693987,28.140344,29.408836,0.006771,1.775426,0.684138,1.00e-04
32,1.000,1.000,32.016382,33.717276,0.006762,1.772928,0.691139,27.346127,28.532024,0.006815,1.769809,0.683437,1.00e-04
33,1.000,1.000,31.186105,32.802744,0.006809,1.765048,0.689655,26.719096,27.841014,0.006864,1.764105,0.683121,1.00e-04
34,1.000,1.000,30.501556,32.044469,0.006854,1.762693,0.689423,25.986547,27.027536,0.006912,1.763678,0.682344,1.00e-04
