epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,2154.515913,2267.659031,0.005245,0.210586,0.695914,239.031681,251.344791,0.004841,0.227848,0.661449,1.00e-04
2,1.000,1.000,798.883392,840.647374,0.004785,0.241401,0.690592,185.394588,194.853638,0.005105,0.258708,0.660201,1.00e-04
3,1.000,1.000,372.727134,392.029108,0.005172,0.273709,0.690949,160.316685,168.415268,0.005339,0.298937,0.662406,1.00e-04
4,1.000,1.000,285.009284,299.645118,0.005282,0.322950,0.692127,139.986624,146.959358,0.005322,0.354796,0.662433,1.00e-04
5,1.000,1.000,233.922481,245.803911,0.005262,0.388444,0.694964,124.407988,130.481365,0.005292,0.434255,0.662541,1.00e-04
6,1.000,1.000,208.507716,218.966671,0.005228,0.473401,0.693670,114.032600,119.466681,0.005262,0.527534,0.662017,1.00e-04
7,1.000,1.000,187.652368,196.916593,0.005224,0.570688,0.689811,102.069792,106.768301,0.005286,0.633495,0.661264,1.00e-04
8,1.000,1.000,169.019886,177.194812,0.005250,0.679355,0.688857,95.019726,99.240662,0.005287,0.739999,0.661536,1.00e-04
9,1.000,1.000,153.405031,160.644773,0.005257,0.792667,0.689374,86.659754,90.320799,0.005320,0.859834,0.661924,1.00e-04
10,1.000,1.000,144.661155,151.329147,0.005298,0.904082,0.691065,80.456751,83.682114,0.005333,0.969052,0.661558,1.00e-04
11,1.000,1.000,129.193715,134.949534,0.005297,1.002281,0.689181,76.077579,78.991899,0.005346,1.049635,0.660955,1.00e-04
12,1.000,1.000,125.275000,130.746709,0.005325,1.080052,0.690375,71.881845,74.492558,0.005374,1.132350,0.661527,1.00e-04
13,1.000,1.000,114.686700,119.517837,0.005353,1.163393,0.688923,68.715973,71.080959,0.005407,1.211392,0.662013,1.00e-04
14,1.000,1.000,114.637095,119.394890,0.005381,1.233904,0.692606,65.715174,67.858654,0.005421,1.274951,0.662017,1.00e-04
15,1.000,1.000,107.336509,111.652103,0.005403,1.292041,0.688859,63.099997,65.055903,0.005440,1.324853,0.662199,1.00e-04
16,1.000,1.000,100.333588,104.224329,0.005433,1.348205,0.690406,60.852552,62.636337,0.005488,1.378633,0.662406,1.00e-04
17,1.000,1.000,93.693988,97.189159,0.005464,1.394408,0.688203,58.770535,60.402375,0.005498,1.420997,0.662153,1.00e-04
18,1.000,1.000,93.399880,96.836287,0.005475,1.437665,0.688494,57.174208,58.678239,0.005532,1.464758,0.662080,1.00e-04
19,1.000,1.000,87.799243,90.902218,0.005523,1.476334,0.687454,55.295251,56.666644,0.005558,1.498470,0.662247,1.00e-04
20,1.000,1.000,84.748020,87.658711,0.005542,1.507930,0.688929,53.604469,54.856578,0.005581,1.528739,0.662313,1.00e-04
21,1.000,1.000,82.094382,84.833923,0.005565,1.539395,0.688885,52.548634,53.715478,0.005609,1.558400,0.662421,1.00e-04
22,1.000,1.000,78.291398,80.801782,0.005596,1.568397,0.688272,51.206996,52.279694,0.005645,1.581865,0.663056,1.00e-04
23,1.000,1.000,77.361675,79.802873,0.005628,1.588481,0.690847,50.010544,50.996761,0.005673,1.605338,0.663220,1.00e-04
24,1.000,1.000,72.213874,74.362923,0.005647,1.609820,0.688115,48.106331,48.973229,0.005691,1.624442,0.662768,1.00e-04
25,1.000,1.000,70.252932,72.278721,0.005685,1.629791,0.688912,47.092650,47.890638,0.005737,1.639959,0.662701,1.00e-04
26,1.000,1.000,68.232311,70.134949,0.005723,1.646508,0.689817,46.441069,47.183940,0.005766,1.660747,0.662745,1.00e-04
27,1.000,1.000,67.003409,68.824875,0.005751,1.662885,0.691487,45.689645,46.382049,0.005794,1.671606,0.663369,1.00e-04
28,1.000,1.000,65.677137,67.418377,0.005776,1.673256,0.692017,44.529832,45.151714,0.005827,1.681078,0.662850,1.00e-04
29,1.000,1.000,62.512086,64.077038,0.005809,1.683016,0.690339,43.330191,43.879367,0.005851,1.690603,0.663195,1.00e-04
30,1.000,1.000,61.184060,62.668463,0.005839,1.693641,0.690318,42.082705,42.554413,0.005890,1.702365,0.663416,1.00e-04
