coord_index,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
72,0.0041921614,0.0018933355,-0.0022988264,-1.296209454536438,0.21127717196941376,0.8160820484161376,0.3954620361328125,False
73,-0.00035836987,-0.00061314163,-0.00025477176,-0.22438395023345947,0.8249858021736145,0.9560093017945807,0.9843215942382812,False
74,0.19790046,0.20062086,0.002720415,1.205517292022705,0.24361282587051392,0.8160820484161376,0.312408447265625,False
75,-4.817545e-05,0.0008521014,0.000900277,0.661159873008728,0.5168837308883667,0.8328560552289409,0.312408447265625,False
76,-0.004975111,-0.0055746273,-0.0005995157,-0.5305367708206177,0.6022243499755859,0.8759626908735796,0.6225624084472656,False
77,5.2435975e-05,0.0017474827,0.0016950467,1.2475582361221313,0.22818045318126678,0.8160820484161376,0.4653167724609375,False
78,-0.23238164,-0.23286659,-0.000484963,-0.28504544496536255,0.7788630127906799,0.9560093017945807,0.76800537109375,False
79,-0.0016683968,-0.0025131588,-0.0008447619,-0.629625141620636,0.5368503332138062,0.8328560552289409,0.1956329345703125,False
80,0.3702759,0.36988193,-0.00039404474,-0.13422034680843353,0.8947176337242126,0.9608962509658311,0.9843215942382812,False
81,0.0051541394,0.0032570034,-0.0018971356,-1.3395485877990723,0.19706116616725922,0.8160820484161376,0.3320655822753906,False
82,-0.001030019,-0.001192521,-0.00016250179,-0.11355239152908325,0.9108495712280273,0.9608962509658311,0.5152778625488281,False
83,0.0066061355,0.005896336,-0.00070980017,-1.0043402910232544,0.3285256624221802,0.8160820484161376,0.156402587890625,False
84,-0.34114188,-0.33942342,0.0017184208,0.7872684597969055,0.441368043422699,0.8252696073972262,0.5677604675292969,False
85,0.0031856757,0.0010764593,-0.0021092163,-1.3822087049484253,0.18382039666175842,0.8160820484161376,0.05457305908203125,False
86,-0.4031254,-0.40114877,0.0019766924,0.8657629489898682,0.3980128765106201,0.8252696073972262,0.5412178039550781,False
87,0.002585655,0.0020813064,-0.0005043486,-0.39160019159317017,0.6999508142471313,0.92048326257157,0.5948867797851562,False
88,-0.0007583681,-0.0023692765,-0.0016109081,-1.339070439338684,0.19721375405788422,0.8160820484161376,0.025821685791015625,False
89,-0.30248415,-0.3051445,-0.0026603593,-1.1771003007888794,0.254486620426178,0.8160820484161376,0.3320655822753906,False
90,0.0013607119,-0.0001375184,-0.0014982303,-1.0622872114181519,0.3021506369113922,0.8160820484161376,0.4413337707519531,False
91,0.40638995,0.40935287,0.0029629061,1.354752540588379,0.19225764274597168,0.8160820484161376,0.18186569213867188,False
92,0.31095818,0.31071055,-0.00024763847,-0.12894804775714874,0.8988286256790161,0.9608962509658311,0.8287849426269531,False
93,0.0010917785,0.00026386004,-0.0008279184,-0.6280069351196289,0.5378862023353577,0.8328560552289409,0.6507492065429688,False
94,0.38366684,0.38301614,-0.0006507102,-0.33086255192756653,0.7445685863494873,0.9560093017945807,0.70855712890625,False
95,-0.005693807,-0.0042634136,0.0014303925,1.1039563417434692,0.28415220975875854,0.8160820484161376,0.5412178039550781,False
