epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,1452.041078,1528.215029,0.005590,0.205894,0.718751,242.229992,254.710510,0.005427,0.225369,0.715068,1.00e-04
2,1.000,1.000,516.391606,543.287972,0.005785,0.239059,0.708720,187.082817,196.631485,0.005637,0.255215,0.701997,1.00e-04
3,1.000,1.000,311.077516,327.137665,0.005832,0.270085,0.692396,157.226990,165.171379,0.005762,0.288551,0.691704,1.00e-04
4,1.000,1.000,235.772818,247.831690,0.005781,0.307751,0.697236,135.294838,142.044273,0.005937,0.329164,0.688698,1.00e-04
5,1.000,1.000,196.055726,205.981970,0.006271,0.349662,0.694425,121.474323,127.452063,0.006111,0.373317,0.688174,1.00e-04
6,1.000,1.000,161.886199,169.966409,0.006338,0.397207,0.694879,107.526579,112.717802,0.006401,0.425400,0.689152,1.00e-04
7,1.000,1.000,134.504243,141.083509,0.006467,0.456975,0.692833,96.801861,101.363268,0.006307,0.490940,0.687404,1.00e-04
8,1.000,1.000,116.779463,122.347243,0.006597,0.535513,0.691568,88.894293,92.948580,0.006381,0.581851,0.686456,1.00e-04
9,1.000,1.000,107.775642,112.778366,0.006762,0.626513,0.691699,82.077099,85.683504,0.006298,0.670970,0.687357,1.00e-04
10,1.000,1.000,98.597510,103.023091,0.006795,0.720399,0.694866,76.123554,79.330751,0.006514,0.756742,0.684897,1.00e-04
11,1.000,1.000,90.184813,94.079190,0.006840,0.808494,0.700305,72.835680,75.777332,0.006320,0.849300,0.687449,1.00e-04
12,1.000,1.000,83.640685,87.097069,0.006925,0.902346,0.693247,67.690216,70.267601,0.006562,0.942583,0.686145,1.00e-04
13,1.000,1.000,77.929341,80.995104,0.007019,0.992341,0.692018,64.599332,66.927395,0.006553,1.029295,0.685028,1.00e-04
14,1.000,1.000,72.219583,74.901963,0.007029,1.075164,0.692737,61.063026,63.124974,0.006711,1.109086,0.685882,1.00e-04
15,1.000,1.000,69.622125,72.087490,0.007088,1.155380,0.693280,58.270189,60.111620,0.006709,1.182682,0.684576,1.00e-04
16,1.000,1.000,66.225865,68.440031,0.007117,1.227984,0.689806,55.394840,57.016753,0.006929,1.250649,0.684505,1.00e-04
17,1.000,1.000,63.095349,65.082744,0.007173,1.289909,0.690313,53.675264,55.148654,0.006994,1.308625,0.684110,1.00e-04
18,1.000,1.000,60.084608,61.859302,0.007213,1.344087,0.690744,52.204018,53.548676,0.007113,1.359766,0.684808,1.00e-04
19,1.000,1.000,58.273932,59.907068,0.007267,1.390372,0.689210,51.057142,52.296638,0.006945,1.404784,0.683926,1.00e-04
20,1.000,1.000,55.947558,57.414778,0.007285,1.433708,0.691521,49.219701,50.322498,0.007082,1.444634,0.683957,1.00e-04
21,1.000,1.000,52.902067,54.174138,0.007337,1.468415,0.693446,47.366644,48.338996,0.007254,1.477368,0.684118,1.00e-04
