roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.0058728065,-0.006201279,-0.00032847314,1.9317468404769897,0.06928916275501251,0.5239065885543823,0.08742904663085938,False
1,lh_GPe,0.012387156,0.012343568,-4.3587366e-05,0.17553527653217316,0.8626185655593872,0.9666040539741516,0.8287849426269531,False
2,lh_GPi,0.015915105,0.0155705325,-0.0003445716,1.074143409729004,0.2969474196434021,0.7126738071441651,0.5152778625488281,False
3,lh_Pu,0.031317018,0.031081425,-0.00023559119,0.9004635810852051,0.3797633945941925,0.759526789188385,0.48996734619140625,False
4,lh_STH,0.02886764,0.028480515,-0.00038712638,1.4986423254013062,0.15129978954792023,0.5239065885543823,0.18186569213867188,False
5,lh_cerebellum_dentate,-0.009640326,-0.009295745,0.00034458112,-1.4928168058395386,0.1528060883283615,0.5239065885543823,0.3524589538574219,False
6,lh_cerebellum_motor,0.011045323,0.010849289,-0.00019603227,0.7557104825973511,0.45959851145744324,0.7878831624984741,0.6225624084472656,False
7,lh_paracentral_smooth3mm,0.019913414,0.019713532,-0.00019988143,0.6541522741317749,0.5212844014167786,0.8340550422668457,0.7982521057128906,False
8,lh_postcentral_smooth3mm,0.03879781,0.03881254,1.4725092e-05,-0.05315716564655304,0.9581922292709351,0.9666040539741516,0.9217147827148438,False
9,lh_precentral_smooth3mm,0.058624495,0.058393404,-0.00023108681,0.5212388634681702,0.6085541248321533,0.91283118724823,0.5948867797851562,False
10,lh_superiorfrontal_smooth3mm,0.011393424,0.010985577,-0.00040784548,1.5793815851211548,0.13166069984436035,0.5239065885543823,0.12318801879882812,False
11,lh_vim,0.019854933,0.019885011,3.0077896e-05,-0.1035936027765274,0.9186372756958008,0.9666040539741516,0.9529838562011719,False
12,lh_zi,0.014696148,0.01415293,-0.00054321834,1.9582756757736206,0.06588031351566315,0.5239065885543823,0.05457305908203125,False
13,rh_Ca,0.014849681,0.0148224095,-2.7271184e-05,0.07142914831638336,0.9438438415527344,0.9666040539741516,0.18186569213867188,False
14,rh_GPe,0.024435991,0.02435475,-8.1239756e-05,0.2527792453765869,0.8033029437065125,0.9666040539741516,0.7380905151367188,False
15,rh_GPi,-0.023999348,-0.023748424,0.00025092674,-0.7858152985572815,0.4421975910663605,0.7878831624984741,0.9217147827148438,False
16,rh_Pu,0.006511869,0.0064460267,-6.584313e-05,0.23792150616645813,0.8146291375160217,0.9666040539741516,0.7982521057128906,False
17,rh_STH,0.00012606969,-0.00013295749,-0.00025902715,1.3227965831756592,0.2024635225534439,0.5846385558446249,0.1956329345703125,False
18,rh_cerebellum_dentate,0.03808548,0.03806644,-1.904192e-05,0.04245413467288017,0.9666040539741516,0.9666040539741516,0.76800537109375,False
19,rh_cerebellum_motor,-0.034024008,-0.03430888,-0.00028487647,0.9619680047035217,0.34881114959716797,0.759526789188385,0.1956329345703125,False
20,rh_paracentral_smooth3mm,0.025066622,0.024478266,-0.0005883595,1.8143798112869263,0.08632291108369827,0.5239065885543823,0.14468765258789062,False
21,rh_postcentral_smooth3mm,0.027122475,0.026593149,-0.0005293266,1.5788509845733643,0.13178247213363647,0.5239065885543823,0.156402587890625,False
22,rh_precentral_smooth3mm,0.016165528,0.016061947,-0.00010358023,0.30097872018814087,0.7668795585632324,0.9666040539741516,0.5677604675292969,False
23,rh_superiorfrontal_smooth3mm,0.016041884,0.015615949,-0.00042593313,1.2729285955429077,0.21923945844173431,0.5846385558446249,0.24125289916992188,False
