roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.040733624,-0.040733907,-2.8645522e-07,-0.0010357527062296867,0.9991849660873413,0.9991849660873413,0.9217147827148438,False
1,lh_GPe,-0.073238805,-0.07302302,0.00021576803,0.5509498715400696,0.588441789150238,0.8699552218119303,0.5948867797851562,False
2,lh_GPi,0.035142392,0.03474763,-0.00039476706,-1.4656544923782349,0.15999338030815125,0.54854873248509,0.14468765258789062,False
3,lh_Pu,-0.0022915076,-0.0022244132,6.709413e-05,0.26937276124954224,0.7907063961029053,0.8938219330527566,1.0,False
4,lh_STH,-0.008999077,-0.009039703,-4.0625e-05,-0.23176251351833344,0.8193367719650269,0.8938219330527566,0.5677604675292969,False
5,lh_cerebellum_dentate,-0.022531377,-0.022452485,7.889126e-05,0.46066054701805115,0.6505588889122009,0.8699552218119303,0.6507492065429688,False
6,lh_cerebellum_motor,-0.025592828,-0.026121244,-0.000528419,-2.4249677658081055,0.026054544374346733,0.13961290419101716,0.025821685791015625,False
7,lh_paracentral_smooth3mm,0.026119852,0.025996568,-0.00012328848,-0.4579525887966156,0.6524664163589478,0.8699552218119303,0.6507492065429688,False
8,lh_postcentral_smooth3mm,0.0063705044,0.0065960414,0.00022553753,0.9837977886199951,0.3382546305656433,0.6244700871981108,0.3954620361328125,False
9,lh_precentral_smooth3mm,0.020076532,0.019771803,-0.00030472747,-2.3713290691375732,0.029086021706461906,0.13961290419101716,0.044559478759765625,False
10,lh_superiorfrontal_smooth3mm,0.01351276,0.01367366,0.00016089827,0.8357211351394653,0.414267897605896,0.7101735387529645,0.4413337707519531,False
11,lh_vim,-0.017143521,-0.017314106,-0.00017058487,-1.1049093008041382,0.2837499976158142,0.6094128489494324,0.22532272338867188,False
12,lh_zi,0.009986939,0.009722221,-0.00026471668,-1.2330076694488525,0.23343397676944733,0.6094128489494324,0.1336212158203125,False
13,rh_Ca,-0.012365329,-0.012769061,-0.0004037332,-2.2348546981811523,0.03834271430969238,0.15337085723876953,0.0289306640625,False
14,rh_GPe,-0.022469334,-0.02291379,-0.00044445027,-2.6543290615081787,0.016140520572662354,0.13961290419101716,0.02298736572265625,False
15,rh_GPi,-0.07653786,-0.076124966,0.00041288725,1.056517481803894,0.3047064244747162,0.6094128489494324,0.22532272338867188,False
16,rh_Pu,-0.021361513,-0.021071352,0.00029015893,1.1639878749847412,0.2596260607242584,0.6094128489494324,0.24125289916992188,False
17,rh_STH,-0.054551307,-0.054703493,-0.00015219222,-0.4836745262145996,0.6344484090805054,0.8699552218119303,0.7982521057128906,False
18,rh_cerebellum_dentate,0.02329173,0.02299794,-0.00029378737,-1.3126273155212402,0.20579978823661804,0.6094128489494324,0.21011734008789062,False
19,rh_cerebellum_motor,-0.0015180756,-0.0015946616,-7.658595e-05,-0.2646549940109253,0.7942818999290466,0.8938219330527566,0.4413337707519531,False
20,rh_paracentral_smooth3mm,0.043504898,0.043600336,9.54486e-05,0.29894208908081055,0.7684081792831421,0.8938219330527566,0.6507492065429688,False
21,rh_postcentral_smooth3mm,0.021340193,0.021343846,3.6529411e-06,0.018646806478500366,0.9853280186653137,0.9991849660873413,0.9843215942382812,False
22,rh_precentral_smooth3mm,-0.015057396,-0.015544769,-0.00048737298,-2.7625579833984375,0.012823903933167458,0.13961290419101716,0.012359619140625,False
23,rh_superiorfrontal_smooth3mm,-0.022390798,-0.022879004,-0.00048820293,-2.5811290740966797,0.01883111521601677,0.13961290419101716,0.02298736572265625,False
