epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,230.439299,2297.834945,0.005273,0.210879,0.704645,24.701325,240.628269,0.004842,0.227528,0.683624,1.00e-04
2,1.000,1.000,90.863323,902.135233,0.004849,0.242926,0.694467,19.374845,187.344273,0.004631,0.260101,0.682161,1.00e-04
3,1.000,1.000,41.916589,412.642639,0.005117,0.276049,0.693565,16.447507,158.012386,0.005000,0.299508,0.684241,1.00e-04
4,1.000,1.000,30.547542,298.875239,0.005266,0.325781,0.696570,14.896014,142.449848,0.005198,0.359011,0.682897,1.00e-04
5,1.000,1.000,25.748124,250.754369,0.005250,0.392148,0.703275,13.630008,129.712225,0.005231,0.436805,0.682868,1.00e-04
6,1.000,1.000,23.455496,227.797776,0.005224,0.480166,0.696865,12.569652,119.007486,0.005236,0.531046,0.683638,1.00e-04
7,1.000,1.000,20.780930,200.994396,0.005224,0.580304,0.692152,11.490063,108.101294,0.005266,0.636354,0.684190,1.00e-04
8,1.000,1.000,18.391820,177.006116,0.005241,0.685909,0.691215,10.694507,100.039999,0.005268,0.739970,0.684425,1.00e-04
9,1.000,1.000,16.978133,162.746810,0.005258,0.793406,0.692873,9.939043,92.383507,0.005323,0.853145,0.683161,1.00e-04
10,1.000,1.000,15.882042,151.648543,0.005300,0.902890,0.695965,9.308483,85.972273,0.005336,0.965393,0.682425,1.00e-04
11,1.000,1.000,14.232924,135.093841,0.005295,1.010409,0.691077,8.732316,80.119287,0.005341,1.054908,0.682625,1.00e-04
12,1.000,1.000,13.752506,130.206585,0.005318,1.095628,0.690837,8.360070,76.313541,0.005379,1.137994,0.682642,1.00e-04
13,1.000,1.000,12.764968,120.237794,0.005352,1.173111,0.692602,7.880383,71.442133,0.005411,1.210380,0.682879,1.00e-04
