roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.009019115,-0.008806049,0.00021306521,-0.5739620923995972,0.5730962753295898,0.7735437552134196,0.6507492065429688,False
1,lh_GPe,-0.024050368,-0.023600928,0.00044944088,-1.0059922933578491,0.32775184512138367,0.6555036902427673,0.21011734008789062,False
2,lh_GPi,-0.015234583,-0.0141752735,0.0010593098,-1.5244661569595337,0.14476974308490753,0.380593169819225,0.104156494140625,False
3,lh_Pu,-0.030950502,-0.030078063,0.00087243674,-1.413954496383667,0.17443853616714478,0.380593169819225,0.21011734008789062,False
4,lh_STH,-0.027082814,-0.027059088,2.3723236e-05,-0.04962719604372978,0.9609659910202026,0.9609659910202026,0.8595733642578125,False
5,lh_cerebellum_dentate,-0.022343194,-0.02186214,0.00048105253,-1.5322529077529907,0.14284726977348328,0.380593169819225,0.14468765258789062,False
6,lh_cerebellum_motor,-0.013250991,-0.0128864525,0.000364539,-0.6982401013374329,0.4939495027065277,0.7735437552134196,0.3954620361328125,False
7,lh_paracentral_smooth3mm,0.0064808447,0.007049556,0.00056871056,-0.9235735535621643,0.36792391538619995,0.6792441514822153,0.4180412292480469,False
8,lh_postcentral_smooth3mm,0.043959748,0.044546615,0.0005868685,-1.4597481489181519,0.16159245371818542,0.380593169819225,0.22532272338867188,False
9,lh_precentral_smooth3mm,0.07062624,0.07096171,0.0003354859,-0.4487222731113434,0.6589870452880859,0.7907844543457031,0.6225624084472656,False
10,lh_superiorfrontal_smooth3mm,0.0102563575,0.009950288,-0.00030606883,0.5633341073989868,0.5801578164100647,0.7735437552134196,0.4413337707519531,False
11,lh_vim,0.0153801115,0.015648339,0.00026822713,-0.7328016757965088,0.473114937543869,0.7735437552134196,0.3524589538574219,False
12,lh_zi,0.009796617,0.010026828,0.00023021274,-0.6201748847961426,0.5429149866104126,0.7735437552134196,0.7982521057128906,False
13,rh_Ca,-0.0021487197,-0.0014251082,0.00072361156,-1.4847031831741333,0.15492454171180725,0.380593169819225,0.2753410339355469,False
14,rh_GPe,0.011824897,0.013032365,0.0012074686,-2.176262855529785,0.043095894157886505,0.25857536494731903,0.03234100341796875,False
15,rh_GPi,0.0035015098,0.0046168193,0.0011153094,-2.9173057079315186,0.009195000864565372,0.22068002074956894,0.01082611083984375,False
16,rh_Pu,-0.021232137,-0.02041766,0.0008144756,-2.486428737640381,0.022945744916796684,0.25857536494731903,0.020412445068359375,False
17,rh_STH,-0.062824346,-0.061724376,0.0010999785,-2.194596290588379,0.041553471237421036,0.25857536494731903,0.060207366943359375,False
18,rh_cerebellum_dentate,0.006287252,0.0071095987,0.0008223474,-1.4563007354736328,0.162531778216362,0.380593169819225,0.24125289916992188,False
19,rh_cerebellum_motor,-0.026404522,-0.02564055,0.0007639728,-1.8455920219421387,0.0814666673541069,0.380593169819225,0.104156494140625,False
20,rh_paracentral_smooth3mm,0.027933158,0.028175028,0.00024186869,-0.5034413933753967,0.6207590103149414,0.7841166446083471,0.4180412292480469,False
21,rh_postcentral_smooth3mm,0.028564572,0.028662598,9.801955e-05,-0.26387128233909607,0.7948762774467468,0.8671377572146329,0.9843215942382812,False
22,rh_precentral_smooth3mm,0.027617348,0.02756449,-5.285687e-05,0.09972915053367615,0.9216616749763489,0.9609659910202026,0.9217147827148438,False
23,rh_superiorfrontal_smooth3mm,0.013178543,0.013342178,0.0001636351,-0.2752961218357086,0.7862239480018616,0.8671377572146329,0.5677604675292969,False
