roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.008912568,-0.0088618845,5.06827e-05,-0.11009833216667175,0.9135496020317078,0.9135496020317078,0.70855712890625,False
1,lh_GPe,-0.024295472,-0.024192467,0.000103003396,-0.1682877093553543,0.8682333827018738,0.9135496020317078,0.6507492065429688,False
2,lh_GPi,-0.015050352,-0.014443569,0.0006067833,-1.783698320388794,0.09134191274642944,0.7307353019714355,0.07987594604492188,False
3,lh_Pu,-0.030763727,-0.030375397,0.00038832525,-0.6558905839920044,0.5201907753944397,0.860939530765309,0.2934989929199219,False
4,lh_STH,-0.026625426,-0.027132388,-0.0005069632,1.0166881084442139,0.3227733373641968,0.860728899637858,0.5677604675292969,False
5,lh_cerebellum_dentate,-0.021921473,-0.022120321,-0.00019884952,0.5588738918304443,0.5831343531608582,0.860939530765309,0.5948867797851562,False
6,lh_cerebellum_motor,-0.013498341,-0.013094336,0.00040400284,-1.1906930208206177,0.2492404729127884,0.8007878959178925,0.3524589538574219,False
7,lh_paracentral_smooth3mm,0.0063340473,0.0066830106,0.00034896447,-0.9156261086463928,0.37196704745292664,0.860939530765309,0.312408447265625,False
8,lh_postcentral_smooth3mm,0.043413237,0.044028394,0.0006151513,-1.440870761871338,0.16679109632968903,0.8005972623825073,0.24125289916992188,False
9,lh_precentral_smooth3mm,0.07010911,0.07100453,0.0008954327,-1.9747644662857056,0.06383775919675827,0.7307353019714355,0.07987594604492188,False
10,lh_superiorfrontal_smooth3mm,0.009897342,0.010113513,0.00021617119,-0.6664025187492371,0.5136051774024963,0.860939530765309,0.5948867797851562,False
11,lh_vim,0.015316623,0.015371219,5.4596727e-05,-0.14185188710689545,0.8887725472450256,0.9135496020317078,0.6225624084472656,False
12,lh_zi,0.009783308,0.010052915,0.0002696069,-0.6180673241615295,0.5442725419998169,0.860939530765309,0.7380905151367188,False
13,rh_Ca,-0.002068211,-0.0019243276,0.00014388376,-0.25386500358581543,0.8024769425392151,0.9135496020317078,0.7380905151367188,False
14,rh_GPe,0.012186919,0.01287765,0.0006907287,-1.54414701461792,0.13995181024074554,0.8005972623825073,0.11337661743164062,False
15,rh_GPi,0.004573412,0.0043117083,-0.00026170418,0.5193670988082886,0.6098321676254272,0.860939530765309,0.7380905151367188,False
16,rh_Pu,-0.020811478,-0.020437174,0.00037430314,-0.7699413895606995,0.4513215124607086,0.860939530765309,0.2753410339355469,False
17,rh_STH,-0.06199404,-0.06177804,0.00021600135,-0.43012529611587524,0.6722099184989929,0.8962798913319906,0.6794281005859375,False
18,rh_cerebellum_dentate,0.006766951,0.006700904,-6.604719e-05,0.21512320637702942,0.8320897817611694,0.9135496020317078,0.76800537109375,False
19,rh_cerebellum_motor,-0.02605451,-0.02571425,0.00034026272,-0.7845818996429443,0.44290241599082947,0.860939530765309,0.25792694091796875,False
20,rh_paracentral_smooth3mm,0.02735014,0.028208412,0.00085826876,-1.8236180543899536,0.08485977351665497,0.7307353019714355,0.09551239013671875,False
21,rh_postcentral_smooth3mm,0.028149696,0.028612275,0.0004625799,-1.2727768421173096,0.21929211914539337,0.8007878959178925,0.2934989929199219,False
22,rh_precentral_smooth3mm,0.027097628,0.027531417,0.00043378642,-1.1456862688064575,0.2669292986392975,0.8007878959178925,0.37359619140625,False
23,rh_superiorfrontal_smooth3mm,0.013263461,0.013399892,0.00013642866,-0.29489263892173767,0.7714499235153198,0.9135496020317078,0.7380905151367188,False
