epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,460.163262,2297.781928,0.005273,0.210879,0.704538,48.718845,240.627281,0.004842,0.227532,0.683642,1.00e-04
2,1.000,1.000,181.022977,902.089313,0.004849,0.242932,0.694444,38.065198,187.332497,0.004631,0.260107,0.682189,1.00e-04
3,1.000,1.000,83.136879,412.628884,0.005117,0.276054,0.693584,32.208000,157.998135,0.005000,0.299508,0.684337,1.00e-04
4,1.000,1.000,60.398780,298.876464,0.005266,0.325772,0.696598,29.110871,142.458103,0.005198,0.358986,0.683015,1.00e-04
5,1.000,1.000,50.788896,250.733861,0.005250,0.392119,0.703311,26.573420,129.692497,0.005231,0.436767,0.683150,1.00e-04
6,1.000,1.000,46.211116,227.781788,0.005224,0.480103,0.697116,24.454587,119.000872,0.005236,0.530953,0.683968,1.00e-04
7,1.000,1.000,40.867261,200.980960,0.005224,0.580189,0.692482,22.293228,108.086159,0.005266,0.636195,0.684629,1.00e-04
8,1.000,1.000,36.090709,176.996367,0.005241,0.685699,0.691559,20.708448,100.057739,0.005268,0.739722,0.684878,1.00e-04
9,1.000,1.000,33.264340,162.750050,0.005258,0.793175,0.693303,19.193916,92.377272,0.005323,0.852921,0.683516,1.00e-04
10,1.000,1.000,31.071046,151.663429,0.005300,0.902773,0.695931,17.930131,85.948536,0.005336,0.965436,0.682836,1.00e-04
11,1.000,1.000,27.773552,135.085751,0.005295,1.010489,0.691556,16.781389,80.114361,0.005340,1.055014,0.683056,1.00e-04
12,1.000,1.000,26.813802,130.205007,0.005318,1.095630,0.690763,16.030493,76.276392,0.005379,1.137896,0.683199,1.00e-04
13,1.000,1.000,24.834922,120.224072,0.005352,1.172986,0.693050,15.083770,71.468716,0.005411,1.210361,0.683590,1.00e-04
14,1.000,1.000,24.623658,119.083261,0.005377,1.240238,0.697353,14.730114,69.630941,0.005424,1.278571,0.683908,1.00e-04
15,1.000,1.000,23.425641,113.052949,0.005400,1.297669,0.693047,13.992608,65.899853,0.005447,1.320183,0.684390,1.00e-04
16,1.000,1.000,21.898362,105.355891,0.005431,1.350072,0.695103,13.617331,63.964275,0.005490,1.377826,0.684766,1.00e-04
17,1.000,1.000,20.521145,98.434989,0.005457,1.398982,0.691573,12.994360,60.808066,0.005501,1.419657,0.684644,1.00e-04
