epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,1356.128619,6772.618324,1.659610,3.584354,0.695161,46.122016,222.887062,1.548038,3.440907,0.683516,1.00e-04
2,1.000,1.000,481.213542,2398.490178,1.458767,3.341546,0.694293,41.165607,198.761246,1.131569,3.201593,0.683408,1.00e-04
3,1.000,1.000,287.121476,1428.836087,0.862494,3.115873,0.698221,34.639590,166.732933,0.720106,2.994676,0.687560,1.00e-04
4,1.000,1.000,210.890184,1048.045515,0.701641,2.916899,0.696713,31.810960,152.881279,0.630369,2.802295,0.685213,1.00e-04
5,1.000,1.000,185.119626,919.391173,0.669056,2.739573,0.699580,30.125135,144.615383,0.635100,2.629628,0.686392,1.00e-04
6,1.000,1.000,172.587425,856.928994,0.649950,2.567168,0.697749,28.209275,135.231766,0.624040,2.447591,0.685743,1.00e-04
7,1.000,1.000,169.847512,843.424636,0.631945,2.395865,0.696272,25.981524,124.285599,0.610748,2.270711,0.685140,1.00e-04
8,1.000,1.000,158.475661,786.751342,0.615867,2.230658,0.695106,24.769685,118.413996,0.598469,2.091243,0.686178,1.00e-04
9,1.000,1.000,146.733065,728.215489,0.601174,2.071355,0.694324,23.542246,112.462177,0.588905,1.922161,0.684497,1.00e-04
10,1.000,1.000,146.325083,726.335317,0.592088,1.919504,0.694623,22.551493,107.668781,0.583231,1.758974,0.686620,1.00e-04
11,1.000,1.000,127.286922,631.301370,0.583457,1.775091,0.693669,21.301380,101.605030,0.577374,1.583930,0.685141,1.00e-04
12,1.000,1.000,127.844460,634.234478,0.577840,1.637975,0.692998,20.323746,96.884199,0.575335,1.415413,0.685946,1.00e-04
13,1.000,1.000,120.459077,597.438379,0.573038,1.510191,0.693441,19.668553,93.784773,0.571849,1.242283,0.685965,1.00e-04
14,1.000,1.000,121.378029,602.139942,0.568165,1.403548,0.694618,18.982457,90.508589,0.568087,1.091069,0.686134,1.00e-04
15,1.000,1.000,110.235862,546.526166,0.563272,1.311515,0.694587,18.180305,86.651413,0.563986,0.940231,0.686475,1.00e-04
16,1.000,1.000,103.195529,511.418563,0.559825,1.232462,0.691699,17.609594,83.942411,0.562535,0.795825,0.686800,1.00e-04
17,1.000,1.000,100.219143,496.604894,0.558579,1.165580,0.691665,16.827974,80.156174,0.564395,0.672044,0.686814,1.00e-04
18,1.000,1.000,99.276462,491.930476,0.560249,1.114837,0.694184,16.538897,78.812103,0.566727,0.565028,0.687656,1.00e-04
19,1.000,1.000,93.551334,463.339851,0.560754,1.077108,0.694736,15.944093,75.928923,0.564069,0.478628,0.687212,1.00e-04
20,1.000,1.000,89.076702,440.999893,0.558785,1.051851,0.693244,15.470439,73.613735,0.563128,0.427422,0.686978,1.00e-04
21,1.000,1.000,86.108557,426.186890,0.559687,1.035780,0.690104,15.171719,72.132284,0.569279,0.407210,0.687455,1.00e-04
22,1.000,1.000,79.078935,391.040459,0.560799,1.028818,0.691148,14.773869,70.140451,0.566265,0.414450,0.687044,1.00e-04
23,1.000,1.000,81.823723,404.760733,0.560561,1.030581,0.691684,14.397658,68.214544,0.569003,0.455264,0.687369,1.00e-04
24,1.000,1.000,75.840599,374.824788,0.565306,1.043460,0.692359,14.029018,66.285507,0.572723,0.537294,0.687391,1.00e-04
25,1.000,1.000,73.199491,361.595805,0.568056,1.072110,0.690369,13.788337,64.958372,0.572415,0.660585,0.687578,1.00e-04
26,1.000,1.000,69.343489,342.267910,0.569492,1.117811,0.690556,13.482655,63.299675,0.575170,0.789750,0.687170,1.00e-04
27,1.000,1.000,66.628263,328.601238,0.574180,1.205191,0.690174,13.298526,62.178528,0.580547,0.986323,0.686808,1.00e-04
28,1.000,1.000,63.736252,314.042643,0.578382,1.302980,0.689311,12.962648,60.312218,0.583997,1.169535,0.686872,1.00e-04
29,1.000,1.000,61.490819,302.681776,0.584817,1.424085,0.690852,13.001717,60.291698,0.594815,1.372364,0.687427,1.00e-04
30,1.000,1.000,56.961343,279.863572,0.595233,1.584877,0.690758,12.706877,58.602221,0.601041,1.584701,0.686606,1.00e-04
31,1.000,1.000,54.611687,267.953075,0.600101,1.738901,0.691588,12.460637,57.148868,0.606991,1.801539,0.686446,1.00e-04
32,1.000,1.000,55.050304,269.957373,0.607985,1.924317,0.690460,12.324537,56.230384,0.613523,2.032394,0.686596,1.00e-04
33,1.000,1.000,50.719766,248.138410,0.615519,2.089561,0.688833,12.206751,55.497156,0.621912,2.169320,0.686342,1.00e-04
34,1.000,1.000,50.908242,248.872596,0.620805,2.276662,0.692786,12.000391,54.187375,0.625606,2.440287,0.687171,1.00e-04
35,1.000,1.000,48.783821,238.057486,0.628653,2.474007,0.689739,12.007570,54.065311,0.636627,2.590660,0.686312,1.00e-04
36,1.000,1.000,46.133732,224.646063,0.638292,2.618077,0.691556,11.748005,52.571321,0.645523,2.778746,0.686108,1.00e-04
37,1.000,1.000,46.386147,225.732900,0.645605,2.789770,0.690614,11.626263,51.836628,0.651500,2.899465,0.685930,1.00e-04
38,1.000,1.000,42.863195,208.012292,0.651091,2.881618,0.692742,11.417458,50.707637,0.655946,2.978543,0.686291,1.00e-04
39,1.000,1.000,41.446858,200.828801,0.658668,2.975529,0.692821,11.409272,50.510674,0.666196,3.123621,0.686468,1.00e-04
40,1.000,1.000,38.532710,186.164563,0.670695,3.066294,0.690499,11.153279,49.178636,0.678463,3.164640,0.686164,1.00e-04
41,1.000,1.000,38.174569,184.243083,0.682737,3.189342,0.689420,11.187898,49.147504,0.690713,3.354431,0.686710,1.00e-04
42,1.000,1.000,38.244818,184.454446,0.694748,3.317418,0.689369,11.064677,48.446172,0.701027,3.430491,0.686424,1.00e-04
43,1.000,1.000,35.897212,172.681849,0.702465,3.336800,0.691236,10.805000,47.144672,0.707487,3.424732,0.687026,1.00e-04
44,1.000,1.000,34.434971,165.329019,0.708110,3.372887,0.691209,10.627621,46.221457,0.714051,3.455817,0.686694,1.00e-04
45,1.000,1.000,34.179090,164.027833,0.717027,3.387671,0.690729,10.638929,46.228005,0.723567,3.496070,0.686751,1.00e-04
46,1.000,1.000,32.815497,157.193670,0.726051,3.396791,0.690243,10.482364,45.477725,0.733779,3.454527,0.686446,1.00e-04
47,1.000,1.000,32.908093,157.623558,0.736750,3.423609,0.689137,10.260712,44.304884,0.743144,3.510347,0.686296,1.00e-04
48,1.000,1.000,31.206514,149.108084,0.746183,3.417009,0.690323,10.129342,43.661990,0.751913,3.486694,0.686529,1.00e-04
49,1.000,1.000,29.762755,141.896611,0.754688,3.403766,0.689678,9.996114,42.984989,0.760604,3.489511,0.686367,1.00e-04
50,1.000,1.000,30.549447,145.794417,0.763170,3.434041,0.688901,9.869453,42.312818,0.768377,3.519347,0.686681,1.00e-04
51,1.000,1.000,29.824667,142.166652,0.770187,3.426693,0.689950,9.797223,41.971302,0.774801,3.493079,0.686732,1.00e-04
52,1.000,1.000,27.898674,132.554441,0.778042,3.403643,0.689311,9.700128,41.508856,0.785221,3.459565,0.686749,1.00e-04
53,1.000,1.000,26.751937,126.788951,0.789662,3.413666,0.691851,9.596242,40.919694,0.796743,3.519725,0.686261,1.00e-04
54,1.000,1.000,25.825798,122.124938,0.799021,3.442761,0.690567,9.530949,40.601188,0.804081,3.505687,0.685947,1.00e-04
55,1.000,1.000,24.727550,116.697307,0.807583,3.375710,0.689287,9.219342,39.137629,0.813626,3.401375,0.686020,1.00e-04
56,1.000,1.000,24.902257,117.623006,0.818129,3.311811,0.689584,9.290181,39.509583,0.824568,3.374567,0.685546,1.00e-04
57,1.000,1.000,23.907612,112.625492,0.828243,3.332615,0.687927,9.042768,38.212564,0.833998,3.425089,0.685547,1.00e-04
58,1.000,1.000,23.513816,110.628316,0.837398,3.341716,0.690412,9.084598,38.450804,0.842007,3.387094,0.685770,1.00e-04
59,1.000,1.000,22.053034,103.385410,0.845741,3.289983,0.686008,8.882904,37.468958,0.851925,3.351490,0.685537,1.00e-04
60,1.000,1.000,22.011038,103.140180,0.855234,3.303600,0.689043,8.779780,36.895226,0.861852,3.399811,0.685502,1.00e-04
61,1.000,1.000,21.707738,101.584398,0.865210,3.335116,0.688492,8.721348,36.560966,0.871359,3.433454,0.685240,1.00e-04
62,1.000,1.000,20.590313,95.970677,0.875582,3.351755,0.688387,8.563202,35.814934,0.882272,3.377619,0.685295,1.00e-04
63,1.000,1.000,20.030128,93.207158,0.886257,3.306248,0.687744,8.595628,35.920355,0.892021,3.425617,0.685037,1.00e-04
