roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.009184597,-0.009262671,-7.807402e-05,0.28657153248786926,0.7777127027511597,0.9555529356002808,0.9529838562011719,False
1,lh_GPe,0.005778385,0.005921876,0.00014349134,-0.4048277735710144,0.6903744339942932,0.9555529356002808,0.7982521057128906,False
2,lh_GPi,0.017470017,0.017493993,2.3976458e-05,-0.08594530075788498,0.9324586987495422,0.9555529356002808,0.8595733642578125,False
3,lh_Pu,0.028034136,0.028572729,0.00053859345,-1.6085933446884155,0.12510354816913605,0.9555529356002808,0.07283401489257812,False
4,lh_STH,0.014001089,0.013897311,-0.00010377845,0.5003828406333923,0.6228680610656738,0.9555529356002808,1.0,False
5,lh_cerebellum_dentate,-0.010867589,-0.0110186115,-0.00015102205,0.6081905364990234,0.5506588220596313,0.9555529356002808,0.48996734619140625,False
6,lh_cerebellum_motor,0.0006987299,0.00047313134,-0.00022559857,0.7138894200325012,0.48445019125938416,0.9555529356002808,0.7380905151367188,False
7,lh_paracentral_smooth3mm,0.00803195,0.008062472,3.05215e-05,-0.12274180352687836,0.9036716222763062,0.9555529356002808,0.8287849426269531,False
8,lh_postcentral_smooth3mm,0.031565484,0.031930875,0.00036538616,-1.234265685081482,0.23297613859176636,0.9555529356002808,0.25792694091796875,False
9,lh_precentral_smooth3mm,0.04683698,0.047005,0.00016801844,-0.5054160356521606,0.6193991303443909,0.9555529356002808,0.7380905151367188,False
10,lh_superiorfrontal_smooth3mm,0.015491909,0.015541202,4.9295002e-05,-0.20988863706588745,0.8361119031906128,0.9555529356002808,0.9217147827148438,False
11,lh_vim,0.0074822614,0.0075985133,0.00011625168,-0.465300977230072,0.6472958326339722,0.9555529356002808,0.48996734619140625,False
12,lh_zi,0.00885609,0.00900316,0.00014706883,-0.7805967926979065,0.4451843500137329,0.9555529356002808,0.3524589538574219,False
13,rh_Ca,0.0068087014,0.0063780583,-0.00043064426,1.581682562828064,0.13113391399383545,0.9555529356002808,0.18186569213867188,False
14,rh_GPe,0.018336646,0.01831585,-2.0797414e-05,0.05651655048131943,0.9555529356002808,0.9555529356002808,0.5948867797851562,False
15,rh_GPi,-0.028441695,-0.02879796,-0.00035626665,1.054849624633789,0.3054480254650116,0.9555529356002808,0.5152778625488281,False
16,rh_Pu,0.008960577,0.009175224,0.00021464667,-0.7121894955635071,0.48547685146331787,0.9555529356002808,0.5152778625488281,False
17,rh_STH,-0.0018814814,-0.002172817,-0.0002913356,0.8445677757263184,0.4094374179840088,0.9555529356002808,0.48996734619140625,False
18,rh_cerebellum_dentate,0.036788475,0.03694702,0.00015853776,-0.5107008814811707,0.6157667636871338,0.9555529356002808,0.5412178039550781,False
19,rh_cerebellum_motor,-0.03012897,-0.03028129,-0.00015231536,0.4457719326019287,0.6610772013664246,0.9555529356002808,0.8595733642578125,False
20,rh_paracentral_smooth3mm,0.046914008,0.047187753,0.0002737518,-0.6523159742355347,0.522441029548645,0.9555529356002808,0.6225624084472656,False
21,rh_postcentral_smooth3mm,0.023349088,0.023287712,-6.137543e-05,0.244185209274292,0.8098490238189697,0.9555529356002808,1.0,False
22,rh_precentral_smooth3mm,0.023776213,0.023794448,1.8232944e-05,-0.06181832402944565,0.9513887763023376,0.9555529356002808,0.9843215942382812,False
23,rh_superiorfrontal_smooth3mm,0.011512987,0.011080996,-0.00043199168,1.777836561203003,0.09232921898365021,0.9555529356002808,0.09551239013671875,False
