epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,2710.608133,13545.015700,1.659603,3.584475,0.695151,90.690605,445.729668,1.548043,3.441221,0.683520,1.00e-04
2,1.000,1.000,960.797658,4796.410208,1.458767,3.342075,0.694289,80.902182,397.443260,1.131601,3.202382,0.683415,1.00e-04
3,1.000,1.000,572.779356,2857.124293,0.862572,3.116970,0.698222,67.974087,333.403709,0.720205,2.996233,0.687571,1.00e-04
4,1.000,1.000,420.320099,2095.192904,0.701580,2.919053,0.696727,62.406293,305.854973,0.630331,2.805224,0.685232,1.00e-04
5,1.000,1.000,368.811032,1837.844508,0.668968,2.743233,0.699604,59.072557,289.347672,0.635024,2.634446,0.686408,1.00e-04
6,1.000,1.000,343.709644,1712.534586,0.649857,2.572723,0.697754,55.290805,270.632729,0.623936,2.454400,0.685739,1.00e-04
7,1.000,1.000,338.317267,1685.765888,0.631850,2.403395,0.696296,50.835405,248.545956,0.610649,2.279762,0.685165,1.00e-04
8,1.000,1.000,315.747354,1573.100227,0.615772,2.240158,0.695143,48.484291,236.975651,0.598363,2.102585,0.686213,1.00e-04
9,1.000,1.000,292.244096,1455.759117,0.601079,2.082854,0.694354,46.075801,225.116241,0.588796,1.935836,0.684530,1.00e-04
10,1.000,1.000,291.503639,1452.214868,0.591987,1.932765,0.694641,44.106798,215.429245,0.583131,1.775013,0.686648,1.00e-04
11,1.000,1.000,253.328701,1261.495549,0.583372,1.789737,0.693705,41.680566,203.482754,0.577271,1.602074,0.685181,1.00e-04
12,1.000,1.000,254.521820,1267.604978,0.577764,1.653684,0.693162,39.733171,193.910660,0.575223,1.436079,0.685972,1.00e-04
13,1.000,1.000,239.737432,1193.813795,0.572942,1.526636,0.693441,38.484720,187.842960,0.571692,1.264920,0.686008,1.00e-04
14,1.000,1.000,242.019997,1205.334014,0.568019,1.419615,0.694581,37.147872,181.311756,0.567900,1.115020,0.686171,1.00e-04
15,1.000,1.000,219.508997,1092.877189,0.563111,1.326325,0.694587,35.548541,173.468208,0.563778,0.964554,0.686539,1.00e-04
16,1.000,1.000,205.607148,1023.462760,0.559685,1.245945,0.691834,34.471720,168.229267,0.562304,0.819570,0.686863,1.00e-04
17,1.000,1.000,199.612841,993.562203,0.558437,1.176937,0.691654,32.909267,160.541031,0.564170,0.693615,0.686879,1.00e-04
18,1.000,1.000,197.763646,984.357610,0.560122,1.124033,0.694114,32.346792,157.832550,0.566570,0.584035,0.687699,1.00e-04
19,1.000,1.000,186.349692,927.324752,0.560604,1.084212,0.694719,31.171323,152.049809,0.563872,0.493843,0.687270,1.00e-04
20,1.000,1.000,177.365249,882.437313,0.558602,1.057138,0.693293,30.250277,147.501389,0.562881,0.438641,0.687119,1.00e-04
21,1.000,1.000,171.448902,852.885743,0.559415,1.039305,0.690007,29.629846,144.416393,0.568929,0.413540,0.687593,1.00e-04
22,1.000,1.000,157.392287,782.605262,0.560522,1.030792,0.691213,28.854256,140.540802,0.565982,0.415893,0.687149,1.00e-04
23,1.000,1.000,162.850040,809.892089,0.560274,1.031045,0.691694,28.065329,136.557346,0.568683,0.450826,0.687447,1.00e-04
24,1.000,1.000,150.833316,749.789701,0.565030,1.042415,0.692356,27.307130,132.684757,0.572480,0.528266,0.687535,1.00e-04
25,1.000,1.000,145.393858,722.570788,0.567818,1.069480,0.690297,26.777614,129.916454,0.572209,0.648372,0.687759,1.00e-04
26,1.000,1.000,137.724367,684.176605,0.569290,1.113534,0.690598,26.139613,126.597178,0.574967,0.776514,0.687351,1.00e-04
27,1.000,1.000,132.143371,656.181397,0.573956,1.200399,0.690271,25.756773,124.481699,0.580266,0.973966,0.686983,1.00e-04
28,1.000,1.000,126.387276,627.299173,0.578119,1.301572,0.689379,25.046573,120.732195,0.583688,1.168789,0.687047,1.00e-04
29,1.000,1.000,121.807641,604.255302,0.584590,1.434279,0.691006,25.061841,120.571552,0.594646,1.392518,0.687621,1.00e-04
30,1.000,1.000,112.657012,558.308820,0.595122,1.617304,0.690952,24.450230,117.267969,0.600909,1.635039,0.686808,1.00e-04
31,1.000,1.000,107.914017,534.398972,0.599974,1.804266,0.691716,23.898418,114.242178,0.606848,1.896540,0.686630,1.00e-04
32,1.000,1.000,108.657862,537.881717,0.607917,2.036977,0.690674,23.584465,112.377720,0.613400,2.184128,0.686768,1.00e-04
33,1.000,1.000,99.964314,494.187385,0.615480,2.262591,0.689026,23.336032,110.924500,0.621869,2.387890,0.686476,1.00e-04
34,1.000,1.000,100.203390,495.099878,0.620851,2.524056,0.693038,22.850113,108.122965,0.625660,2.752302,0.687409,1.00e-04
35,1.000,1.000,95.885543,473.218329,0.628813,2.820570,0.689998,22.800498,107.620098,0.636785,2.999754,0.686462,1.00e-04
36,1.000,1.000,90.481218,445.939462,0.638579,3.060705,0.691833,22.253624,104.583096,0.645877,3.294239,0.686227,1.00e-04
37,1.000,1.000,90.806399,447.271325,0.646094,3.351204,0.690842,21.970081,102.914867,0.652054,3.538863,0.686154,1.00e-04
38,1.000,1.000,83.725831,411.644041,0.651790,3.562239,0.692771,21.535192,100.536619,0.656723,3.737288,0.686332,1.00e-04
39,1.000,1.000,80.795447,396.774307,0.659634,3.772295,0.692747,21.424047,99.700628,0.667334,4.005650,0.686656,1.00e-04
40,1.000,1.000,74.882190,366.981641,0.671980,3.994199,0.690781,20.981992,97.318205,0.679860,4.166682,0.686304,1.00e-04
41,1.000,1.000,74.107708,362.875694,0.684354,4.218796,0.689922,20.927098,96.724611,0.692532,4.470706,0.686909,1.00e-04
42,1.000,1.000,74.126575,362.698365,0.696723,4.478512,0.689816,20.590043,94.812788,0.702977,4.688157,0.686574,1.00e-04
43,1.000,1.000,69.394079,338.867489,0.704494,4.631075,0.691832,20.115840,92.318888,0.709506,4.801654,0.687287,1.00e-04
44,1.000,1.000,66.579420,324.645195,0.710157,4.774107,0.691909,19.803857,90.612978,0.716122,4.942425,0.686939,1.00e-04
45,1.000,1.000,65.955173,321.401458,0.719268,4.891863,0.690817,19.776911,90.329716,0.725827,5.082358,0.686663,1.00e-04
46,1.000,1.000,63.157127,307.303284,0.728531,4.992243,0.690394,19.323506,88.021454,0.736260,5.112231,0.686896,1.00e-04
47,1.000,1.000,63.274012,307.796888,0.739443,5.075576,0.689537,19.025755,86.412291,0.745941,5.224503,0.686511,1.00e-04
48,1.000,1.000,59.910998,290.917932,0.749273,5.124039,0.690937,18.721761,84.860374,0.755081,5.247077,0.686570,1.00e-04
49,1.000,1.000,56.966818,276.158044,0.758091,5.156636,0.690327,18.376126,83.056074,0.764038,5.313999,0.686629,1.00e-04
50,1.000,1.000,58.454370,283.483275,0.766861,5.263163,0.689636,18.172279,81.924044,0.772135,5.417302,0.686977,1.00e-04
51,1.000,1.000,56.955489,275.928190,0.774197,5.312038,0.690753,17.930435,80.706034,0.778867,5.419494,0.686943,1.00e-04
52,1.000,1.000,53.088231,256.593473,0.782512,5.305496,0.689917,17.790745,79.997089,0.790140,5.419009,0.686871,1.00e-04
53,1.000,1.000,50.790590,245.032575,0.794893,5.355944,0.692385,17.512129,78.498905,0.801933,5.513154,0.686662,1.00e-04
54,1.000,1.000,49.012615,236.098005,0.804268,5.396844,0.690989,17.402133,77.940758,0.809225,5.515038,0.686410,1.00e-04
