epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,1894.397152,2367.605483,0.005356,0.211028,0.698164,222.796214,278.091312,0.005145,0.227577,0.684912,1.00e-04
2,1.000,1.000,861.661309,1076.655769,0.004856,0.242956,0.692132,188.640359,235.367992,0.004717,0.256757,0.683910,1.00e-04
3,1.000,1.000,371.573179,464.017662,0.004962,0.271253,0.690365,148.913354,185.674982,0.005149,0.289564,0.687987,1.00e-04
4,1.000,1.000,251.116842,313.404662,0.005244,0.312367,0.695103,128.391117,159.971871,0.005282,0.339949,0.687169,1.00e-04
5,1.000,1.000,201.435129,251.240664,0.005271,0.373524,0.697791,116.191036,144.646628,0.005254,0.415093,0.687271,1.00e-04
6,1.000,1.000,184.498004,229.987005,0.005218,0.456854,0.693693,103.419810,128.588015,0.005224,0.509411,0.688445,1.00e-04
7,1.000,1.000,162.160045,201.964994,0.005215,0.557283,0.690238,92.407193,114.715762,0.005247,0.616022,0.687839,1.00e-04
8,1.000,1.000,145.934846,181.576788,0.005229,0.664062,0.689916,84.814242,105.123187,0.005238,0.717502,0.687491,1.00e-04
9,1.000,1.000,134.419162,167.071617,0.005239,0.774855,0.688952,78.629394,97.272795,0.005284,0.836703,0.687828,1.00e-04
10,1.000,1.000,127.599285,158.436078,0.005279,0.885133,0.690456,72.117978,89.019461,0.005293,0.950913,0.687219,1.00e-04
11,1.000,1.000,112.801377,139.831426,0.005269,0.992464,0.690238,67.554357,83.226410,0.005301,1.039317,0.687659,1.00e-04
12,1.000,1.000,108.779412,134.723322,0.005297,1.072513,0.692518,63.518826,78.107689,0.005335,1.113594,0.687656,1.00e-04
13,1.000,1.000,99.305124,122.806367,0.005323,1.146599,0.692457,60.198009,73.879210,0.005368,1.190922,0.688041,1.00e-04
14,1.000,1.000,99.213808,122.621645,0.005353,1.217002,0.693039,57.538780,70.488943,0.005383,1.257133,0.688060,1.00e-04
15,1.000,1.000,93.377252,115.263050,0.005362,1.281061,0.688361,54.738252,66.932216,0.005390,1.313124,0.688336,1.00e-04
16,1.000,1.000,86.297993,106.361164,0.005393,1.333029,0.691617,52.615172,64.229718,0.005445,1.361592,0.688847,1.00e-04
17,1.000,1.000,81.742817,100.619856,0.005430,1.380630,0.690412,51.315453,62.559917,0.005463,1.406800,0.688541,1.00e-04
18,1.000,1.000,80.931589,99.562582,0.005442,1.424556,0.687614,49.071179,59.711617,0.005488,1.449643,0.688900,1.00e-04
19,1.000,1.000,75.771377,93.071405,0.005477,1.464690,0.690594,48.102761,58.463535,0.005506,1.487168,0.688968,1.00e-04
20,1.000,1.000,73.573121,90.289331,0.005499,1.499344,0.688903,45.877297,55.653965,0.005537,1.514859,0.689040,1.00e-04
21,1.000,1.000,70.609515,86.556741,0.005521,1.527485,0.688584,44.672547,54.118485,0.005563,1.544306,0.689317,1.00e-04
22,1.000,1.000,67.693942,82.882199,0.005553,1.557600,0.688294,43.787008,52.984366,0.005599,1.571394,0.689598,1.00e-04
23,1.000,1.000,66.497182,81.361097,0.005584,1.582322,0.689898,42.648081,51.532035,0.005628,1.600151,0.689149,1.00e-04
24,1.000,1.000,61.742076,75.392456,0.005605,1.607629,0.687619,41.420287,49.976392,0.005646,1.620967,0.689410,1.00e-04
25,1.000,1.000,60.489507,73.805007,0.005638,1.628870,0.689475,39.944710,48.112872,0.005686,1.640090,0.688958,1.00e-04
26,1.000,1.000,58.358611,71.123479,0.005673,1.646358,0.691006,39.453307,47.481254,0.005713,1.657222,0.689774,1.00e-04
27,1.000,1.000,57.805853,70.419956,0.005702,1.658812,0.691378,38.842035,46.708565,0.005742,1.665613,0.690489,1.00e-04
28,1.000,1.000,56.390367,68.636776,0.005729,1.672619,0.691332,37.539152,45.064913,0.005776,1.680977,0.689100,1.00e-04
29,1.000,1.000,53.950166,65.577771,0.005761,1.681857,0.689277,37.155989,44.577829,0.005800,1.688946,0.689642,1.00e-04
30,1.000,1.000,52.575513,63.850474,0.005790,1.691190,0.687744,35.953616,43.065952,0.005838,1.697964,0.689060,1.00e-04
31,1.000,1.000,51.239446,62.171450,0.005826,1.699780,0.689001,35.031253,41.906076,0.005867,1.704876,0.688986,1.00e-04
32,1.000,1.000,49.028294,59.399116,0.005848,1.708110,0.689178,34.465498,41.186980,0.005887,1.716718,0.689155,1.00e-04
33,1.000,1.000,48.139423,58.275646,0.005876,1.720353,0.689611,34.200603,40.848052,0.005917,1.724320,0.689853,1.00e-04
34,1.000,1.000,47.241866,57.149350,0.005903,1.725369,0.686836,33.512713,39.981365,0.005944,1.731226,0.689430,1.00e-04
35,1.000,1.000,46.107315,55.725426,0.005934,1.730278,0.690015,32.824824,39.117029,0.005977,1.735576,0.689788,1.00e-04
36,1.000,1.000,44.618780,53.857154,0.005966,1.737502,0.691408,32.382620,38.556879,0.006003,1.743117,0.689100,1.00e-04
37,1.000,1.000,44.728807,53.990560,0.005986,1.741927,0.690138,31.678296,37.673662,0.006027,1.745932,0.688993,1.00e-04
38,1.000,1.000,42.549970,51.263025,0.006013,1.746203,0.688883,31.436821,37.366574,0.006052,1.751093,0.689229,1.00e-04
39,1.000,1.000,42.103776,50.700115,0.006042,1.751138,0.689697,30.756721,36.512679,0.006086,1.754905,0.688923,1.00e-04
40,1.000,1.000,41.488287,49.928206,0.006072,1.753856,0.688896,29.897151,35.434992,0.006114,1.758097,0.688942,1.00e-04
41,1.000,1.000,39.580736,47.540207,0.006101,1.757784,0.687306,29.639477,35.108610,0.006138,1.762385,0.688854,1.00e-04
42,1.000,1.000,39.314995,47.205447,0.006128,1.760039,0.688511,29.167073,34.517513,0.006168,1.762943,0.688862,1.00e-04
43,1.000,1.000,39.185265,47.040331,0.006155,1.763149,0.687784,28.852947,34.120355,0.006190,1.767344,0.689178,1.00e-04
44,1.000,1.000,37.580865,45.030875,0.006183,1.766606,0.689668,28.526156,33.711112,0.006224,1.768161,0.688787,1.00e-04
45,1.000,1.000,36.696002,43.924380,0.006211,1.766819,0.690367,27.966036,33.007430,0.006258,1.771566,0.689164,1.00e-04
46,1.000,1.000,36.199888,43.302146,0.006247,1.769247,0.688879,27.304550,32.180826,0.006288,1.771346,0.688908,1.00e-04
47,1.000,1.000,35.797726,42.797438,0.006276,1.771392,0.688200,27.126563,31.953204,0.006313,1.776409,0.689113,1.00e-04
48,1.000,1.000,34.441788,41.099910,0.006299,1.773585,0.689763,26.765042,31.501015,0.006341,1.776600,0.689377,1.00e-04
49,1.000,1.000,34.169662,40.758616,0.006329,1.775121,0.688043,26.173418,30.759705,0.006366,1.778503,0.688787,1.00e-04
50,1.000,1.000,33.206480,39.554512,0.006353,1.774940,0.689172,25.718623,30.194411,0.006395,1.775199,0.689095,1.00e-04
51,1.000,1.000,32.735724,38.969328,0.006383,1.771624,0.689281,25.620565,30.075244,0.006424,1.771734,0.689217,1.00e-04
52,1.000,1.000,32.393188,38.544486,0.006413,1.768438,0.688592,25.327344,29.708788,0.006453,1.771710,0.688913,1.00e-04
