epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,29261.565223,32512.564228,0.005369,0.203453,0.701725,2845.778442,3161.682983,0.005130,0.211681,0.687117,1.00e-04
2,1.000,1.000,15696.583496,17440.351318,0.005192,0.214960,0.693206,2261.259735,2512.205078,0.004880,0.224823,0.684711,1.00e-04
3,1.000,1.000,11350.320566,12611.156532,0.004970,0.228926,0.694085,1967.139038,2185.389954,0.004595,0.239666,0.683053,1.00e-04
4,1.000,1.000,7730.933110,8589.600567,0.004742,0.243467,0.692746,1763.736877,1959.373688,0.004539,0.253728,0.681838,1.00e-04
5,1.000,1.000,4754.163997,5282.065547,0.004935,0.257087,0.693025,1650.349792,1833.374329,0.004743,0.267293,0.681621,1.00e-04
6,1.000,1.000,4035.372836,4483.393404,0.005150,0.271764,0.695871,1516.170441,1684.268951,0.004886,0.284261,0.682085,1.00e-04
7,1.000,1.000,3450.734150,3833.776724,0.005236,0.290110,0.693561,1433.136597,1591.988708,0.005096,0.304019,0.685609,1.00e-04
8,1.000,1.000,2846.219180,3162.071937,0.005294,0.311135,0.697119,1348.868408,1498.332733,0.005209,0.328631,0.685055,1.00e-04
9,1.000,1.000,2682.248009,2979.855912,0.005290,0.337142,0.695836,1298.707703,1442.570648,0.005261,0.356597,0.684823,1.00e-04
10,1.000,1.000,2444.113711,2715.231849,0.005283,0.367373,0.696871,1269.373840,1409.943451,0.005273,0.390621,0.684288,1.00e-04
11,1.000,1.000,2149.334250,2387.665455,0.005266,0.401242,0.695181,1182.300537,1313.163818,0.005270,0.422195,0.683871,1.00e-04
12,1.000,1.000,2123.164945,2358.555148,0.005257,0.434463,0.695955,1141.952423,1268.293335,0.005282,0.461440,0.683685,1.00e-04
13,1.000,1.000,1964.878094,2182.640094,0.005265,0.475431,0.694304,1103.506866,1225.534729,0.005292,0.502833,0.683574,1.00e-04
14,1.000,1.000,1942.198435,2157.397991,0.005266,0.517766,0.695545,1042.799362,1158.037201,0.005295,0.547510,0.684240,1.00e-04
15,1.000,1.000,1854.550532,2059.967651,0.005267,0.561585,0.695055,1008.988724,1120.429138,0.005290,0.588063,0.685181,1.00e-04
16,1.000,1.000,1684.679014,1871.177354,0.005262,0.605500,0.697477,972.235474,1079.539764,0.005286,0.640687,0.683800,1.00e-04
17,1.000,1.000,1593.701249,1770.040114,0.005253,0.656892,0.692733,937.194229,1040.558487,0.005279,0.687206,0.683954,1.00e-04
18,1.000,1.000,1576.366925,1750.731983,0.005239,0.704620,0.693072,899.260956,998.360397,0.005278,0.737180,0.684291,1.00e-04
19,1.000,1.000,1485.864976,1650.126167,0.005254,0.752585,0.694290,881.071579,978.103851,0.005281,0.783223,0.684967,1.00e-04
20,1.000,1.000,1456.443268,1617.386961,0.005258,0.800998,0.694211,848.620178,941.995285,0.005292,0.834654,0.684589,1.00e-04
21,1.000,1.000,1400.038696,1554.665717,0.005261,0.850445,0.694391,828.256104,919.324051,0.005299,0.879141,0.684796,1.00e-04
22,1.000,1.000,1354.837479,1504.396778,0.005266,0.896127,0.691622,801.137283,889.144470,0.005306,0.926662,0.684953,1.00e-04
23,1.000,1.000,1346.501582,1495.089301,0.005268,0.941292,0.693536,785.633713,871.871689,0.005318,0.973235,0.685292,1.00e-04
24,1.000,1.000,1260.558532,1399.550237,0.005281,0.988223,0.691961,754.587311,837.329544,0.005324,1.019334,0.685573,1.00e-04
25,1.000,1.000,1241.528170,1378.361077,0.005292,1.032562,0.691689,738.129807,819.002640,0.005334,1.060073,0.685592,1.00e-04
26,1.000,1.000,1184.694290,1315.169982,0.005299,1.074727,0.693163,716.950256,795.425140,0.005342,1.104758,0.685762,1.00e-04
27,1.000,1.000,1183.948247,1314.297651,0.005311,1.117975,0.694151,704.735229,781.812317,0.005350,1.145274,0.686023,1.00e-04
28,1.000,1.000,1179.078533,1308.845371,0.005311,1.159411,0.694826,688.865677,764.135574,0.005360,1.189157,0.686088,1.00e-04
29,1.000,1.000,1126.896247,1250.823437,0.005324,1.201143,0.693547,673.965408,747.543533,0.005368,1.225323,0.686000,1.00e-04
30,1.000,1.000,1099.552980,1220.405255,0.005332,1.238163,0.691232,653.024109,724.237289,0.005388,1.263453,0.686200,1.00e-04
31,1.000,1.000,1066.674323,1183.836590,0.005353,1.274652,0.693996,641.747787,711.677429,0.005406,1.294029,0.686610,1.00e-04
32,1.000,1.000,1038.142884,1152.105807,0.005365,1.303950,0.693018,631.494598,700.249893,0.005415,1.329076,0.686309,1.00e-04
33,1.000,1.000,1016.643049,1128.182215,0.005378,1.338947,0.691976,621.357574,688.955704,0.005417,1.359918,0.686160,1.00e-04
34,1.000,1.000,1014.668532,1125.959520,0.005380,1.367949,0.690020,607.144745,673.137589,0.005419,1.385961,0.686479,1.00e-04
35,1.000,1.000,979.435157,1086.783889,0.005381,1.395139,0.692199,599.664200,664.797729,0.005426,1.414099,0.686475,1.00e-04
36,1.000,1.000,953.157433,1057.560566,0.005391,1.420966,0.692220,597.905731,662.821289,0.005435,1.436707,0.686770,1.00e-04
37,1.000,1.000,978.141536,1085.298188,0.005400,1.443395,0.692814,578.231018,640.936279,0.005446,1.460950,0.686310,1.00e-04
38,1.000,1.000,911.354361,1011.066102,0.005414,1.467712,0.690871,576.786209,639.312073,0.005456,1.479779,0.686303,1.00e-04
