roi_index,roi_name,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
0,lh_Ca,-0.031722747,-0.032165974,-0.00044322622,2.123953342437744,0.047789376229047775,0.5734725147485733,0.036067962646484375,False
1,lh_GPe,-0.024876758,-0.024581568,0.0002951867,-1.0417754650115967,0.31130704283714294,0.7476760625839233,0.22532272338867188,False
2,lh_GPi,-0.052439187,-0.052650087,-0.00021089672,0.729836642742157,0.47488152980804443,0.800352954864502,0.7380905151367188,False
3,lh_Pu,-0.03342287,-0.03346039,-3.75174e-05,0.14872653782367706,0.8834228515625,0.9758468503537385,0.5152778625488281,False
4,lh_STH,-0.025881913,-0.026151111,-0.00026920103,1.0412778854370117,0.3115316927433014,0.7476760625839233,0.4653167724609375,False
5,lh_cerebellum_dentate,-0.0148673635,-0.015337485,-0.00047011953,2.474982738494873,0.023496944457292557,0.5639266669750214,0.0180816650390625,False
6,lh_cerebellum_motor,-0.040893983,-0.040522385,0.0003716038,-1.196764588356018,0.24692364037036896,0.7476760625839233,0.12318801879882812,False
7,lh_paracentral_smooth3mm,-0.0047795195,-0.0050139995,-0.00023447958,1.2998816967010498,0.21004219353199005,0.7476760625839233,0.24125289916992188,False
8,lh_postcentral_smooth3mm,0.019754207,0.019931806,0.00017759763,-0.6880046129226685,0.5002205967903137,0.800352954864502,0.4413337707519531,False
9,lh_precentral_smooth3mm,0.01719388,0.017626142,0.0004322619,-1.6560144424438477,0.11504779011011124,0.7476760625839233,0.104156494140625,False
10,lh_superiorfrontal_smooth3mm,-0.015445952,-0.015470768,-2.4817198e-05,0.09812759608030319,0.9229154586791992,0.9758468503537385,0.8287849426269531,False
11,lh_vim,0.0023445308,0.002171183,-0.00017334822,0.7221440076828003,0.47948315739631653,0.800352954864502,0.5677604675292969,False
12,lh_zi,-0.02321791,-0.023218278,-3.6615683e-07,0.0019386046333238482,0.9984745383262634,0.9984745383262634,0.9217147827148438,False
13,rh_Ca,-0.014189607,-0.014262984,-7.337704e-05,0.3621234595775604,0.7214761972427368,0.9619682629903158,0.7982521057128906,False
14,rh_GPe,-0.025068741,-0.025231212,-0.00016247353,1.1546125411987305,0.26334846019744873,0.7476760625839233,0.25792694091796875,False
15,rh_GPi,-0.040841468,-0.041016974,-0.00017550607,0.5067816972732544,0.6184595823287964,0.8920983426711138,0.9529838562011719,False
16,rh_Pu,-0.042346265,-0.042189654,0.00015660787,-0.48733487725257874,0.6319029927253723,0.8920983426711138,0.5412178039550781,False
17,rh_STH,-0.05324791,-0.052693795,0.0005541185,-1.340275764465332,0.19682925939559937,0.7476760625839233,0.156402587890625,False
18,rh_cerebellum_dentate,0.014735346,0.015057492,0.00032214477,-1.090132474899292,0.29003408551216125,0.7476760625839233,0.2753410339355469,False
19,rh_cerebellum_motor,-0.0392563,-0.038975686,0.00028061532,-0.8925222754478455,0.3838898241519928,0.7971173524856567,0.21011734008789062,False
20,rh_paracentral_smooth3mm,-0.0019162529,-0.0018975413,1.8711216e-05,-0.13078421354293823,0.8973965644836426,0.9758468503537385,0.9529838562011719,False
21,rh_postcentral_smooth3mm,0.0040053944,0.0042125275,0.00020713324,-0.864741325378418,0.39855867624282837,0.7971173524856567,0.25792694091796875,False
22,rh_precentral_smooth3mm,-0.009143523,-0.0091257,1.7824264e-05,-0.08357112109661102,0.934319794178009,0.9758468503537385,0.4180412292480469,False
23,rh_superiorfrontal_smooth3mm,-0.011873202,-0.011895225,-2.2023572e-05,0.08246558159589767,0.9351865649223328,0.9758468503537385,0.9529838562011719,False
