epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,0.025,0.000,224.308954,447.871250,1.275866,3.627993,0.714759,19.499144,34.089334,0.865532,3.352681,0.690741,1.00e-04
2,0.050,0.000,80.477913,160.198953,1.157766,3.120592,0.698984,19.525302,34.471519,0.985222,2.902822,0.691042,1.00e-04
3,0.075,0.000,55.067204,109.351728,1.142316,2.670228,0.697006,13.724134,23.389034,0.935333,2.433692,0.690210,9.99e-05
4,0.100,0.000,42.985001,85.163102,1.100754,2.209865,0.696825,10.686691,17.889393,0.893369,1.904088,0.686531,9.98e-05
5,0.125,0.000,36.714639,72.598515,1.089306,1.744594,0.694601,7.129954,11.353405,0.830415,1.390429,0.685660,9.97e-05
6,0.150,0.000,30.933818,61.010774,1.079597,1.396776,0.694922,6.184625,9.912552,0.850085,0.921886,0.684726,9.96e-05
7,0.175,0.000,28.772601,56.661470,1.078524,1.165519,0.694990,5.313620,8.489342,0.881747,0.571136,0.685015,9.95e-05
8,0.200,0.000,24.843612,48.776402,1.081642,1.054324,0.694493,4.750599,7.452584,0.928973,0.435061,0.684581,9.93e-05
9,0.225,0.000,21.963156,42.986761,1.092107,1.046151,0.693827,4.404161,6.536022,0.987363,0.600402,0.684536,9.91e-05
10,0.250,0.000,20.262808,39.553155,1.118435,1.158777,0.692852,4.520925,6.324109,1.055874,0.977163,0.684705,9.89e-05
11,0.275,0.020,18.524654,36.010440,1.152291,1.438423,0.693221,4.624164,5.920086,1.127933,1.514693,0.685617,9.87e-05
12,0.300,0.040,17.818196,34.505389,1.202020,1.926919,0.693321,4.822582,5.626048,1.194967,2.138033,0.686117,9.84e-05
13,0.325,0.060,16.877290,32.508481,1.256147,2.417206,0.692819,5.029925,5.494842,1.268520,2.608986,0.687502,9.82e-05
14,0.350,0.080,16.268146,31.152490,1.316359,2.875687,0.693022,5.274095,5.412943,1.344242,3.103056,0.687949,9.79e-05
15,0.375,0.100,15.690526,29.833668,1.385185,3.353624,0.692577,5.679463,5.646926,1.420629,3.603270,0.688100,9.76e-05
16,0.400,0.120,14.329759,26.939726,1.454052,3.714286,0.692456,5.596638,5.169876,1.493900,3.838079,0.691422,9.72e-05
