coord_index,mean_pre,mean_post,delta,t_statistic,p_value,p_value_fdr,wilcoxon_p,significant
50,-0.2193393,-0.2198785,-0.00053918286,0.27417834101824934,0.787069310980181,0.9374488965583494,0.76800537109375,False
51,0.00029286742,-0.00061549176,-0.0009083593,0.8288454219771172,0.4180476875289839,0.7426147255829552,0.9217147827148438,False
52,0.17688802,0.17983982,0.0029518087,-1.7872602441977217,0.09074640083198546,0.5127792910480747,0.07987594604492188,False
53,-0.0028412584,-0.0015741136,0.0012671446,-0.9936500480859324,0.3335640129889892,0.7323842237986243,0.312408447265625,False
54,-0.0022531415,-0.0035488897,-0.0012957483,1.3217845926757692,0.20279354514523923,0.6083806354357177,0.6794281005859375,False
55,0.23197122,0.23378159,0.0018103891,-1.0334527725478537,0.3150782843359963,0.7323842237986243,0.22532272338867188,False
56,-0.0023368404,-0.00024916694,0.0020876736,-2.2190783023523792,0.03957271683200349,0.45353530996613034,0.044559478759765625,False
57,-0.0013325012,-0.0016421936,-0.00030969267,0.2305456217955964,0.8202677844885558,0.9374488965583494,0.12318801879882812,False
58,0.0026342755,0.0036543608,0.0010200858,-0.864914359614328,0.39846649337016615,0.7426147255829552,1.0,False
59,0.0006112031,0.0010580594,0.00044685637,-0.3472589080779281,0.7324240103346107,0.9374488965583494,0.5677604675292969,False
60,-0.007694875,-0.008757597,-0.0010627198,1.6331905147334336,0.1197983013265834,0.5231384597530283,0.12318801879882812,False
61,-0.18449378,-0.18459839,-0.00010459596,0.05113396943916176,0.9597819447151847,0.9802028371559334,0.6794281005859375,False
62,-0.0020999038,-0.0029700568,-0.0008701529,1.1689836288553406,0.2576588224124436,0.706721341474131,0.25792694091796875,False
63,0.00020127623,0.0009645262,0.00076324993,-0.6316281483725206,0.5355699287422935,0.7909955870655411,0.8905677795410156,False
64,0.002539605,0.0011138169,-0.0014257876,0.942203885000383,0.35856310956807647,0.7323842237986243,0.5412178039550781,False
65,-0.00019508814,-0.00027723523,-8.214702e-05,0.06398687629594343,0.9496859259221762,0.9802028371559334,0.7380905151367188,False
66,0.0008101722,0.0006347109,-0.00017546129,0.24347421133923527,0.810391266059865,0.9374488965583494,1.0,False
67,-0.26617503,-0.26818272,-0.0020077229,0.9807585955345602,0.3397110836127878,0.7323842237986243,0.5152778625488281,False
68,0.25478274,0.25513723,0.00035452214,-0.19869613316158058,0.8447274774488203,0.9388905263977686,0.8287849426269531,False
69,-0.005476859,-0.003406847,0.002070012,-1.3532781323169936,0.1927192995610162,0.5968081534792758,0.6507492065429688,False
70,0.0007181469,0.0015593868,0.00084123993,-0.7711718148768191,0.4506104245356265,0.7561703325331366,0.8287849426269531,False
71,0.001714425,0.0028572287,0.0011428037,-1.1450671516111797,0.26717891406405864,0.712477104170823,0.5412178039550781,False
72,-0.19949478,-0.19803213,0.0014626384,-0.8437183756478076,0.4098998803232723,0.7426147255829552,0.4653167724609375,False
73,0.0020666209,0.00039363638,-0.0016729846,1.9038176069506085,0.07304693678918713,0.5127792910480747,0.1336212158203125,False
74,-0.0030157634,-0.0067121224,-0.0036963592,2.355178607496445,0.03006135214648695,0.45353530996613034,0.07987594604492188,False
75,-0.00067646743,-0.00075036887,-7.39014e-05,0.16967243665480447,0.8671601069284331,0.9388905263977686,0.9529838562011719,False
76,-0.00056705327,-0.00055194576,1.51073145e-05,-0.008850277394663614,0.9930359451397355,0.9930359451397355,0.70855712890625,False
77,-0.0036580763,-0.004172167,-0.0005140905,0.4769986972446854,0.639102971373462,0.8771601583990293,0.24125289916992188,False
78,0.1418693,0.14085226,-0.0010170788,0.5152966503889652,0.6126163708212002,0.8771601583990293,0.9843215942382812,False
79,-0.00029875268,0.002848488,0.0031472407,-2.188284655200985,0.04207865384252116,0.45353530996613034,0.044559478759765625,False
80,-0.0029519715,-0.0019518059,0.0010001654,-0.7279201744376533,0.47602570629173013,0.7616411300667683,1.0,False
81,-0.00074362813,0.0006271828,0.0013708108,-1.0186957325892818,0.321845112395072,0.7323842237986243,0.5948867797851562,False
82,0.0010191996,-0.0012862096,-0.0023054092,2.0772734493351765,0.0523661982415217,0.4570140937441894,0.049365997314453125,False
83,-0.0011274326,-0.0028666204,-0.0017391881,1.8152312378341127,0.08618711610865869,0.5127792910480747,0.08742904663085938,False
84,-0.0023002233,-0.00064440916,0.0016558141,-1.210407826959966,0.24177755399489467,0.7033528843487845,0.2934989929199219,False
85,-0.003342672,-0.0030458432,0.00029682857,-0.18236681235493177,0.8573330345903918,0.9388905263977686,0.9529838562011719,False
86,0.0015239051,-0.00013497398,-0.0016588789,1.5555403476447884,0.13722429811107195,0.5231384597530283,0.5152778625488281,False
87,0.0008177483,0.0027523832,0.001934635,-1.5566381458174268,0.13696385823737095,0.5231384597530283,0.24125289916992188,False
88,0.0024377161,0.0013967558,-0.0010409604,1.177118514474592,0.25447951500645605,0.706721341474131,0.5677604675292969,False
89,0.0018626738,0.0014416263,-0.00042104744,0.5484537201160727,0.5901187829896899,0.8583545934395489,0.9529838562011719,False
90,-0.0012652952,-0.0020508033,-0.000785508,0.6502747430188034,0.5237285659269546,0.7855928488904319,0.4413337707519531,False
91,-0.00016786714,0.0024499255,0.0026177925,-1.755676540455556,0.096146117071514,0.5127792910480747,0.21011734008789062,False
92,0.22931074,0.22876902,-0.00054170896,0.2524683803867956,0.8035395273745372,0.9374488965583494,0.70855712890625,False
93,-0.0020245279,-0.0010010838,0.001023444,-0.9836047063280202,0.3383472251842974,0.7323842237986243,0.6507492065429688,False
94,-0.18771493,-0.19022669,-0.0025117404,1.6610171088406303,0.11402819450756135,0.5231384597530283,0.1336212158203125,False
95,-0.00062718894,-0.0018581158,-0.001230927,1.0890137435833318,0.290513837378165,0.7323842237986243,0.5412178039550781,False
