epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
1,1.000,1.000,925.211450,4618.283304,1.516731,3.490831,0.691582,42.639686,206.079891,1.117218,3.267242,0.683517,1.00e-04
2,1.000,1.000,266.270450,1324.617907,0.806658,3.096945,0.707677,32.828259,157.861996,0.634152,2.905471,0.684920,1.00e-04
3,1.000,1.000,207.550566,1031.538356,0.662161,2.757913,0.698596,29.275757,140.441101,0.623008,2.569345,0.686332,1.00e-04
4,1.000,1.000,175.145872,869.871136,0.628189,2.443938,0.696521,26.862901,128.714136,0.602966,2.256669,0.685183,1.00e-04
5,1.000,1.000,155.589127,772.374459,0.608543,2.160668,0.700489,24.952988,119.470486,0.592995,1.960883,0.685143,1.00e-04
6,1.000,1.000,140.558476,697.530408,0.591955,1.887654,0.695585,22.203600,106.048084,0.576715,1.651073,0.685532,1.00e-04
7,1.000,1.000,134.867010,669.340578,0.574542,1.639127,0.695199,20.018108,95.431437,0.566618,1.353652,0.684708,1.00e-04
8,1.000,1.000,121.213653,601.310640,0.562166,1.425614,0.692456,18.686559,89.076717,0.558220,1.058769,0.684771,1.00e-04
9,1.000,1.000,111.804731,554.435032,0.554855,1.259859,0.693475,17.743515,84.615450,0.557223,0.802115,0.685695,1.00e-04
10,1.000,1.000,105.666247,523.848024,0.556706,1.145126,0.695342,16.955117,80.884750,0.559412,0.588512,0.685727,1.00e-04
11,1.000,1.000,90.205276,446.624120,0.554573,1.073200,0.693621,15.929383,75.889967,0.560381,0.452530,0.686008,1.00e-04
12,1.000,1.000,86.873686,429.997297,0.561135,1.035083,0.693725,14.934055,70.953217,0.570082,0.403345,0.685907,1.00e-04
13,1.000,1.000,78.214857,386.697374,0.566661,1.031745,0.694625,14.393343,68.176403,0.571278,0.475723,0.685827,1.00e-04
14,1.000,1.000,76.691766,379.051087,0.571844,1.066152,0.692435,13.952738,65.756840,0.580442,0.683960,0.685611,1.00e-04
15,1.000,1.000,67.886696,334.904251,0.579594,1.184956,0.691170,13.508226,63.171730,0.590157,1.037322,0.685480,1.00e-04
16,1.000,1.000,61.907523,304.804703,0.591166,1.369240,0.693125,13.308312,61.823633,0.602895,1.371880,0.685787,1.00e-04
17,1.000,1.000,57.938738,284.694952,0.606787,1.623053,0.692224,12.707627,58.458754,0.619696,1.718084,0.685400,1.00e-04
18,1.000,1.000,55.781478,273.560843,0.625570,1.943029,0.694486,12.531058,57.111847,0.638720,2.160315,0.686101,1.00e-04
19,1.000,1.000,51.086714,249.718271,0.642333,2.283519,0.697360,12.217390,55.201183,0.649476,2.494091,0.685551,1.00e-04
20,1.000,1.000,47.614947,232.070154,0.654008,2.577945,0.693156,11.935800,53.518448,0.664036,2.756515,0.685000,1.00e-04
21,1.000,1.000,44.644364,216.942179,0.674782,2.845833,0.689755,11.882111,52.954696,0.689722,3.022866,0.685817,1.00e-04
22,1.000,1.000,40.540607,196.206454,0.690394,3.042959,0.690806,11.557723,51.191127,0.701002,3.156340,0.685035,1.00e-04
23,1.000,1.000,40.876837,197.766227,0.710455,3.155121,0.688095,11.408821,50.236905,0.725844,3.340718,0.685159,1.00e-04
